Rank	Ligand	SMILES	VinaAffinity	CNNscore	CNNaffinity
10258	Z319909150	CC=1C=CC=C(C1)C(=O)N2CCCN(CC2)S(=O)(=O)C=3C=CC(Cl)=CC3	-7.6257	0.46991	6.91241
10259	Z2017131183	CCCCS(=O)(=O)N1CCC(CNC2=NC=3C=CC=CC3N2)C1	-7.6252	0.49333	6.85572
10260	Z2677390374	O=S(=O)(NCC1=CN(N=N1)C2CCC2)C3=CSC=4C=CC=CC34	-7.6249	0.61978	6.95157
10261	Z1083148106	CC1CCN(CC2CCCN(C2)C(=O)NCCC=3C=CC=CN3)CC1	-7.62482	0.19277	6.3363
10262	Z2041170705	CC(=O)N1CCC=2C=CC(=CC2CC1)S(=O)(=O)NC=3C=CC=NC3C	-7.62456	0.62243	6.6467
10263	Z1754477002	O=S(=O)(NC[C@H]1CC[C@H](O1)C2=NC(=NO2)C3CC3)C4=CC=CN=C4	-7.62455	0.76578	6.9407
10264	Z195572394	CCOC(=O)C=1SC=2N=C(CN3CCCCC3C)N=C(N)C2C1C	-7.62448	0.61176	6.74223
10265	Z212227844	CCC1=NN=C(CN2CCCC=3C=CC=CC32)O1	-7.62443	0.72203	5.93261
10266	Z1940589369	CC1CN(CC(O1)C2CC2)C(=O)C=3C=CC(Cl)=CC3O	-7.62426	0.66166	6.12917
10267	Z1312295170	CN1C=C(C=N1)N2CCN(CC2)S(=O)(=O)C=3C=CC4=C(C3)OC(=O)N4C	-7.62424	0.73799	5.97693
10268	Z58324027	CC1=NN(CC=2C=CC(C)=CC2)C(C)=C1C(=O)N(C)C=3C=CC=CC3	-7.62415	0.59717	6.65483
10269	Z46390651	CC1=CC=CC(C)=C1NC(=O)CN(C)CC(=O)N2CC(=O)NC3=CC=CC=C32	-7.62386	0.55452	6.98478
10270	Z31050143	COC=1C=CC=C(C1)C(CNC=2N=CN=C3SC=CC23)N(C)C	-7.62366	0.6443	7.03858
10271	Z2394914934	CN(C(=O)C1=CNC(=C1)C(F)(F)F)[C@H]2COC[C@H]2OC=3C=NN(C)C3	-7.62352	0.41022	6.27719
10272	Z241374816	CN(C)C(=O)C=1C=CC=C(C1)NC(=O)COC=2C=CC(F)=CC2Br	-7.62311	0.46565	6.02729
10273	Z18993689	CC(OC(=O)C1CCN(CC1)S(=O)(=O)C2=CC=CS2)C(N)=O	-7.6227	0.78434	6.07584
10274	Z15834906	CN1C(=NN=C1C=2C=CC(Cl)=CC2)SCC(=O)NC=3C=CC=4NC(=O)NC4C3	-7.62264	0.7466	6.77773
10275	Z1154775070	NC(=O)N1CCC(CC1)NCC=2C=C(F)C=CC2F	-7.62101	0.46382	5.99305
10276	Z53842465	CCCN1C(=O)NC(C)(C1=O)C=2C=CC(C#N)=CC2	-7.62095	0.59745	6.08533
10277	Z2051176541	COC=1C=C(C=CC1F)S(=O)(=O)N2CCC[C@H]3C(=O)N(C)C[C@H]32	-7.6208	0.35612	6.07677
10278	Z16117162	COC=1C=CC=CC1CC2(C)NC(=O)N(CC(=O)N3CCC=4C=CC=CC43)C2=O	-7.62068	0.5313	7.20138
10279	Z1213700560	CCC(OC=1C=CC=CC1F)C(=O)NC2CCS(=O)(=O)C2	-7.62059	0.53205	6.17176
10280	Z953258854	CC=1C=CC(O)=C(C1)C(=O)NCCN2CCCS2(=O)=O	-7.62056	0.45191	5.74977
10281	Z365852562	O=C(COC=1C=CC=C(Cl)C1)N2CCCC2C3=NN=C4CCCCCN34	-7.62026	0.59168	6.79913
10282	Z2093497086	C1=NC(=CC(=N1)N2CCCC2)N3CCC4(C3)CCCOC4	-7.61998	0.51482	5.69491
10283	Z220404844	FC=1C=CC(=CC1)CNC=2C=CC3=NN=NN3N2	-7.61998	0.69487	6.06819
10284	Z408811324	CNC=1SN=C(C)C1C(=O)NCC=2C=CC=NC2N(C)C	-7.61987	0.56641	6.18635
10285	Z2053916561	CC=1C=C(C#N)N=C(N1)N[C@@H]2CCC(=O)N(C3CC3)[C@H]2C4=CC=NN4C	-7.61956	0.56293	7.07288
10286	Z1217943395	CN(C)C=1C=C(N=C(N1)N[C@H](CO)C=2C=CC=CC2)C(F)(F)F	-7.61943	0.61195	6.59344
10287	Z30095440	COC=1C=CC(=CC1S(N)(=O)=O)NC(=O)CC2=CNC=3C=CC=CC23	-7.61941	0.60546	5.21333
10288	Z18451464	CC=1C=CC(=CC1)C2=NOC(CSC3=NN=C(N)S3)=N2	-7.61909	0.63643	6.61408
10289	Z2323323653	CC1=NSC(C)=C1C(=O)NC=2SC=3CCC(C)C(C)C3C2C#N	-7.61893	0.57208	6.73131
10290	Z445032846	CC1CN(CC(C)O1)S(=O)(=O)N(C)C(C=2C=CC=CC2)C3=CC=CC=N3	-7.61886	0.38022	6.81122
10291	Z989328938	CCN1CCC=2N=CN=C(C2C1)N3CCN(CC3)C=4C=CC(C#N)=CN4	-7.61878	0.4593	6.64482
10292	Z51846780	CC1=NN(N=C1C(=O)NC2=NC=CS2)C=3C=CC(C)=CC3C	-7.61873	0.79424	6.2696
10293	Z355428462	CC1=NN(CC(O)COCC=2C=CC(Cl)=CC2)C(=O)C(C#N)=C1C	-7.61864	0.45126	6.24309
10294	Z240678192	O=C(NC=1C=CC=CC1)NC=2C=CC=C(C2)NC(=O)C3CC3	-7.61851	0.63117	5.84876
10295	Z2406135479	CC=1C=CC(=CC1Cl)S(=O)(=O)NC2(CC(=O)O)CCOC2	-7.61844	0.41509	6.06879
10296	Z2449959825	O=C([C@H]1C[C@H](O)CN1)N2CCSC3(CCCCC3)C2	-7.61819	0.59223	6.14051
10297	Z1396213981	CS(=O)(=O)CCCNC1=CC=C(Cl)C=C1C(=O)N2CCCC2	-7.61802	0.61741	6.84059
10298	Z1459909771	Cl.CC(C=1C=CC(F)=CC1)N(C)C(=O)CN2CCCC2C(=O)O	-7.6178	0.63826	6.35193
10299	Z1427117665	CN1CCN(C(=O)C=2C=C(ON2)C=3C=CC(F)=CC3)C(C)(C)C1=O	-7.61771	0.51156	6.48505
10300	Z1994150877	CN1C(=O)C(C#N)=C(NC2CC(C)(C)CCC=3C=CC=CC32)N(C)C1=O	-7.6176	0.37266	6.67535
10301	Z1683886990	CCOC=1N=CC=CC1C2=NOC(=N2)C=3C=CN=C(C3)OCC(F)(F)F	-7.61737	0.72801	6.83449
10302	Z1894298250	CCC1CN(C)C=2C=CC=CC2CN1C(=O)C3=NC4=CC=CN=C4S3	-7.61704	0.71277	6.63095
10303	Z2441166046	N[C@@H]1CN(C[C@H]1C=2C=CC=CC2)C(=O)C3CCOC3	-7.61699	0.61488	6.09317
10304	Z280409426	CC=1C=C(NC(=O)C2CC(=O)NC=3C=C(F)C=CC32)N(N1)C=4C=CC(C)=CC4	-7.61693	0.31136	6.83103
10305	Z1203680747	OC1CC(C2CCCCC2)N(C1)C=3N=CC=C(N3)C(F)(F)F	-7.61664	0.52993	6.27013
10306	Z1984473255	O=C(CC1CC(C1)C=2C=CC=CC2)N3CCCN(CC3)C4=CC=CC=N4	-7.61585	0.45313	6.5781
10307	Z851553092	CCC(C)NC(=O)NC1=CC=CC(=C1)C2=NOC(C)=N2	-7.61546	0.7929	6.10472
10308	Z2054761802	CC1=C(C=NN1C)CN2CCO[C@H](C)[C@H]2C(N)=O	-7.61541	0.81428	6.1923
10309	Z55730600	NC1=C(C=2N=C3C=CC=CC3=NC2N1CCCO)S(=O)(=O)C=4C=CC=CC4	-7.6152	0.28482	6.83804
10310	Z1839251921	CCN(CC)CCC=1C=CC(=CC1)NC(=O)NCC=2C=CC=CN2	-7.61515	0.73214	6.22757
10311	Z2267206580	CC1=CN2C(CN(C)C(=O)C3CC(C)(O)C3)=C(C)N=C2S1	-7.61507	0.46795	6.10819
10312	Z1759234532	CC=1ON=CC1CN2C[C@@H](F)C[C@H]2CNC(=O)CCC3=CC=CO3	-7.61471	0.77777	5.97929
10313	Z1953452125	CN(CC1=CC=NN1C)C(=O)C2COCCN2C3CCCC3	-7.61464	0.39792	6.08092
10314	Z28621986	COC=1C=CC(=CC1S(=O)(=O)N2CCCCC2)NC(=O)CC=3C=CC(F)=CC3	-7.61449	0.47185	6.19984
10315	Z27357329	COC=1C=CC(=CC1)CCC(=O)NC=2SC=3CCCCC3C2C(N)=O	-7.61432	0.83353	6.75331
10316	Z2772933154	CC1=CON=C1C(=O)NC2CCCCC2N3CCOCC3	-7.61423	0.67079	6.22557
10317	Z194639344	CC=1OC(=CC1C(=O)OCC(=O)NC=2C=C(C)C=CC2C)CO	-7.61406	0.72452	6.21882
10318	Z1250967805	O=C(CCC=1C=CN=CC1)NC2=NC(=CS2)C=3C=CC=C(O)C3	-7.61406	0.7007	5.98468
10319	Z409679086	O=C(NC=1C=CC=C2C=NC=CC12)N3CCN(CC3)C=4C=CC(O)=CC4	-7.61393	0.37833	6.12688
10320	Z2608570265	CC1(CN(C1)C(=O)C2(F)CCOC2)C3=NN=C(O3)C4=CC=CN=C4	-7.61393	0.58948	6.28423
10321	Z1552121041	CC(C)C=1C=CC=C(CSC2=NN=C(C=3C=CC=CC3F)N2C)N1	-7.61379	0.33745	6.70968
10322	Z2608408026	C#CCCCS(=O)(=O)N1CC(C)(C1)C2=NN=C(O2)C3=CC=CN=C3	-7.61367	0.73199	6.40158
10323	Z1311701622	COC=1C=CC(=CC1OC(F)F)NC(=O)N2CC3C4CCC(O4)C3C2	-7.61283	0.57352	5.97869
10324	Z148022012	O=C(OCC=1C=CC(F)=CC1Cl)C2=NNC(=O)C=3C=CC=CC23	-7.61273	0.69967	6.51786
10325	Z1868501607	CCOC(=O)N1CCC(CC1)N2C(=O)[C@H]3CCCN3C2=O	-7.61268	0.64887	5.7299
10326	Z238190240	CC=1N=C(NC(=O)C=2C=CC=CC2C(F)(F)F)SC1C=3C=CC=CN3	-7.61258	0.73146	6.73308
10327	Z220604016	CC=1C=CC(=CC1)OCCN(CC=2C=CC=CC2)CC3=NC=4C=CSC4C(=O)N3	-7.61256	0.36758	7.20945
10328	Z1870459221	CCN1C(=O)CCC(C(=O)N2CCCCO2)C1C=3C=NN(C)C3	-7.61254	0.74431	6.88125
10329	Z31050686	O=S(=O)(C=1C=CC(=NC1)N2CCCC(C2)C3=NC=4C=CC=CC4S3)N5CCCCC5	-7.61205	0.67341	6.99173
10330	Z48853704	COC=1C=CC=C(C1)NC2=NC(=CS2)C=3C=CC(=CC3)NC(C)=O	-7.6117	0.6739	6.48466
10331	Z25540388	CC1=NOC(C)=C1CSC=2N=NC(C=3C=CC=CC3)=C4C=CC=CC24	-7.6115	0.55347	6.75239
10332	Z106887024	O=C(NC=1C=CC=CC1)C2CCN(CC3=NC=4C=CC=CC4S3)CC2	-7.61139	0.49915	6.02657
10333	Z2397333380	CC1=NN=C(COC2CN(C2)C(=O)C(C)OC=3C=CC=CC3Cl)O1	-7.61133	0.64969	6.30958
10334	Z1118522542	CC=1C=C(F)C=CC1CNCC2(O)CCOCC2	-7.61121	0.30281	5.45441
10335	Z2227478750	CN1C=C(C=N1)CCC(=O)N2CCC=3NN=C(C=4C=CC=CC4)C3C2	-7.61121	0.63335	6.73642
10336	Z1449787357	COC=1C=CC(CNC=2N=CN=C3C(C)=CC=CC23)=C(C1)OC	-7.61112	0.8296	6.45911
10337	Z927650632	CCN(C=1C=CC(=CC1)C(=O)N2CC(CCC2C)C(N)=O)C(C)C	-7.61101	0.5004	6.66128
10338	Z31213795	O=C1CCCN1CCCNC=2N=CN=C3C=C(SC23)C=4C=CC(F)=CC4	-7.61099	0.7534	7.05413
10339	Z1612991728	Cl.O=C(NC1=NC=C(CC=2C=CC=C(Cl)C2)S1)C3COCCN3	-7.61096	0.58629	6.06723
10340	Z280650852	O=C(NC1=NC=C(CC=2C=CC(F)=C(F)C2)S1)C=3C=CC=NC3	-7.61092	0.67707	6.21353
10341	Z2672854668	CCC(C)N(C(=O)C=1N=NN(N1)C(C)(C)C)C(C)CC	-7.61092	0.82593	6.69321
10342	Z32287512	CC(NC(=O)C=1C=CC=C(C1)S(=O)(=O)NCC=2C=CC=CC2)C3=CC=CC=N3	-7.61074	0.52814	7.04463
10343	Z1763204092	CC1=NC(=CS1)CN2C[C@@H](F)C[C@H]2CN(C)C=3C=CN=C(N3)C4CC4	-7.61073	0.45101	6.54898
10344	Z1257920850	C#CCOC=1C=CC(=CC1)NC(=O)NC2C3CCOC3C2(C)C	-7.61071	0.53522	5.58345
10345	Z2058457958	COC1=CC=C2CCN(CC2=C1)C(=O)C3(O)CCCN(C3)C(C)=O	-7.61061	0.53438	6.45338
10346	Z1754475919	CC1=NOC(=N1)[C@@H]2CC[C@H](CNS(=O)(=O)C3=CNC4=NC=CC=C34)O2	-7.6104	0.56839	6.67448
10347	Z735557162	C=1SC(=NC1C=2C=CC=3OCCOC3C2)C=4C=NC=CN4	-7.61034	0.63504	5.98657
10348	Z384069850	O=C(CCC=1C=CC=NC1)NC=2C=CC(=NC2)N3CCNC(=O)C3	-7.61029	0.66665	6.35991
10349	Z2761459150	CN1C=NC(=C1)[C@@H]2CN(CC3=NC(=NO3)C4CCC4)C[C@H]2N |&1:6,20,r|	-7.61026	0.55974	6.25881
10350	Z1816693536	COC1=CC=C(CCNC(=O)N2C3CCC2CC(O)C3)C(F)=C1	-7.61022	0.23697	5.9873
10351	Z1651809752	CN(CCC1CCN(CC1)C=2C=CN=CC2)C(=O)CC=3C=CC=4CC(=O)NC4C3	-7.61013	0.33928	6.51433
10352	Z226257802	COC=1C=CC=2C=C(C=CC2C1)CNC(=O)CNC(=O)C3=CC=C(Cl)C=C3Cl	-7.60939	0.56987	6.42877
10353	Z56620882	CC=1OC=2C=C(O)C=CC2C(=O)C1OC=3C=CC=CC3Br	-7.60937	0.34369	5.82016
10354	Z30973057	CCOC=1C=CC=CC1N2CCN(CC(=O)NC3=CC(C)=CC=C3C)CC2	-7.60879	0.25327	6.10564
10355	Z1911911096	CC1=CSC(=N1)C2=NC=3C=C4OCOC4=CC3C(=O)N2	-7.60863	0.69982	5.50953
10356	Z1696305864	CCN1C(=NC=2C=C(Cl)C=CC21)NCC=3C=CN(C)N3	-7.60833	0.57677	6.48045
10357	Z1910878695	CCC1=NSC(=N1)N2CCC(CC2)OC=3N=CC=CC3C	-7.60812	0.82434	6.56454
10358	Z1169879459	COC=1C=CC=CC1C2=NOC(=N2)C3CC3C=4C=CC=C(Cl)C4	-7.60802	0.68312	6.59233
10359	Z1757404317	CC1=NC(=CS1)CC(=O)N(C)C[C@@H]2CCN(C)[C@H]2C3=CC=CN=C3	-7.60776	0.35514	6.54937
10360	Z318401040	CS(=O)(=O)NC=1C=CC=C(C1)NC(=O)C=2C=CC=C(C2)OCC(N)=O	-7.60744	0.61038	6.18158
10361	Z203554894	CC=1C=CC=C2CCCN(C(=O)C=3C=CC=C(C3)CN4CCCC4=O)C12	-7.60743	0.46186	6.81388
10362	Z357852822	O=C(NC=1C=CC(=CC1)NC(=O)C2CCCO2)C3=CC=C(F)C(F)=C3	-7.60721	0.51927	5.67823
10363	Z53054310	CC(=O)NC1=CC=C(C2=CSC(=N2)NCC3CCCO3)C(F)=C1	-7.607	0.76571	6.25405
10364	Z1256448839	CC1=CC(C(=O)NC(C(N)=O)C=2C=CC(Cl)=CC2)=C(C)N1C3CC3	-7.60668	0.40138	6.57066
10365	Z203583322	CC=1C=CC(=CC1)N2CC(CC2=O)C(=O)NC=3N=CC=CN3	-7.60647	0.60131	6.01645
10366	Z2186665816	CO[C@@H]1COC[C@H]1N2C=C(CNC(=O)N3CC(C)OCC3C)N=N2	-7.60646	0.73518	5.84809
10367	Z813125662	N#CC=1C=CC=NC1N2CCCN(CC2)C(=O)NC3=CC=CC(F)=C3	-7.60644	0.63533	6.9012
10368	Z1569191464	CS(=O)(=O)NC1CCN(CC2=COC=3C=CC=CC23)C1	-7.60623	0.5461	6.05399
10369	Z30683134	CN(CC=1C=CC=C(F)C1)C(=O)C=2C=CC=CN2	-7.60622	0.67622	6.19801
10370	Z51218668	CC1=CC=CN2C(=O)C=C(CSC3=NN=CN3C=4C=CC(C)=C(Cl)C4)N=C12	-7.60608	0.28388	6.84467
10371	Z118676796	O=C(NCC=1C=CC(Cl)=CC1)C23CCC(=O)N3CCS2	-7.60559	0.4456	6.1359
10372	Z2851073801	CC1CC(CN1S(=O)(=O)CCN2C=CN=C2)N3CCCC3	-7.60552	0.41204	6.05171
10373	Z1756573058	CC(C)CC=1C=C(NN1)C(=O)N[C@H]2CCO[C@@H]2C3=NC=CN3C	-7.60531	0.5192	6.00982
10374	Z1994009819	CN1N=NC(CN2CCC(C2)OC=3C=CC=C(Cl)C3)=N1	-7.60526	0.77154	5.96934
10375	Z346208198	CN(C)C(CNC(=O)C=1C(F)=CC=CC1F)C=2C=CSC2	-7.60513	0.56138	6.47895
10376	Z1845708135	CCCC1=CSC(=N1)NC(=O)N2CCOC(C2)C=3C=NN(C3)CC	-7.60512	0.44573	6.46015
10377	Z2392579548	CO[C@@H]1CN(C[C@H]1C2=CNN=N2)C(=O)CCN3C=CC=4C=CC=CC43	-7.60472	0.54653	6.57436
10378	Z1860180342	O=C(O)C(CC=1C=CC=CC1)NCC2=CSC(=N2)C3=CC=CO3	-7.60431	0.68882	6.5673
10379	Z394805232	O=C(NC1CCCC=2C=CC=CC21)C3=NN(C(=O)CN3)C=4C=CC=CC4	-7.60414	0.52474	6.55097
10380	Z1919515069	O=C(NC1=CC=C2C=CNC2=C1)NC3CCS(=O)(=O)C3	-7.60409	0.58172	5.4825
10381	Z65187959	CC=1C=CSC1CN(C)CC2=NC=3C=CC=CC3C(=O)N2	-7.60408	0.44856	6.4113
10382	Z46165506	CCN1CCN(CC1)C(C)C(=O)NC=2C=CC(=CC2)CC3=NC4=CC=CC=C4S3	-7.60402	0.47928	6.56673
10383	Z21488718	N#CC=1C=CC(=CC1)CSC2=NN=C(O2)C=3C=CN=CC3	-7.604	0.89314	6.77645
10384	Z2011773809	CC=1N=C(OC1C(=O)N(C(C)C)C2CCCC=3C=CC=NC32)C=4C=CC=CC4	-7.60399	0.31298	6.65562
10385	Z103864472	CCOC(=O)C1=C(C)OC=2N=C(CN(C)CC=3C=CC(Cl)=CC3)NC(=O)C12	-7.60394	0.57266	6.87814
10386	Z1780444302	CN(CC1(CO)CC1)C(=O)NC=2C=CC=CC2C=3C=CN=CC3	-7.60362	0.26911	5.96715
10387	Z2617408206	CC(=O)N(C)CC1=NC(=NO1)C2CC(C)(C)CC(C)(C)C2	-7.6036	0.45141	6.00948
10388	Z1478563956	COC1=CC=2CC(C)OC2C=C1CNC(=O)NC(C)C=3C=NN(C)C3	-7.60357	0.65517	6.34842
10389	Z1609469958	O=C(O)C=1C=CC=CC1CCC(=O)NC=2C=CC=CC2N3CCCC3	-7.60306	0.40198	6.42378
10390	Z2166785983	CC=1ON=C(N)C1S(=O)(=O)N2CCCO[C@@H]3CCC[C@H]32	-7.6027	0.48073	5.55198
10391	Z1239380078	CN1CCCN(C(=O)C=2C=C(ON2)C3=CC=CN=C3)C=4C=CC=CC41	-7.60266	0.50253	6.53796
10392	Z878849086	O=C(CCN1C(=O)CCC1=O)NCC2CCN(C2)C=3C=CC(Cl)=CC3	-7.60246	0.36666	5.72374
10393	Z16526393	COC=1C=CC(Cl)=CC1NC(=O)CN2N=NC(=N2)C3=CC=CC=C3C	-7.60223	0.81287	6.85305
10394	Z28032794	CCCN1N=C(C(=O)NC2=NC(=CS2)CN3CCOCC3)C=4C=CC=CC4C1=O	-7.60223	0.6118	6.88083
10395	Z18519127	CN1N=NN=C1SCC2=NN=C(O2)C=3C=CC(Cl)=CC3	-7.60202	0.68202	6.23258
10396	Z1758767371	CN1C=CC=C1CNC[C@@H]2C[C@H](F)CN2CC=3C=NC=NC3	-7.60186	0.40258	6.24203
10397	Z19600293	COC=1C=CC(=CC1)NC2=NN=C(SCC(=O)NC=3C=CC=4OCCOC4C3)S2	-7.60164	0.74333	6.51758
10398	Z56882047	CC=1N=C(SCC(=O)NC=2C=CC(Cl)=CC2)C=3C=CSC3N1	-7.60133	0.54022	6.7039
10399	Z221491574	O=C(CCN1C=NC=N1)NC=2C=CC(=CC2)OC(F)(F)F	-7.60127	0.76071	6.05906
10400	Z1127044958	C=CCNC(=O)C1=NC(=CS1)C(=O)N2CCC=3SC=CC3C2C	-7.60103	0.70674	6.3774
10401	Z98675460	O=C(OCC=1C=C(ON1)C2=CC=CS2)C=3C=NC=CN3	-7.60064	0.72553	5.42796
10402	Z872382330	CC(CC=1C=CC=C(F)C1)C(=O)N2CCN(CC=3C=CC=CN3)CC2	-7.60059	0.50626	6.4693
10403	Z1440381172	CCC1=NNC(=N1)C2CN(CCO2)C(=O)NC=3C=CC=CC3N4CCCC4	-7.60057	0.38075	6.38373
10404	Z90707303	CCC=1N=C2C=CC=CC2=C(C)C1C(=O)NC=3C=CC=CC3OC	-7.60041	0.51987	6.63027
10405	Z2224405269	CC1(CO)CCCN1C(=O)CCN2C=NC=CC2=O	-7.60024	0.80586	5.92386
10406	Z2625537923	COC=1C=C(C)C(C)=CC1NC(=O)N[C@@H]2CCO[C@H]2C3=CC=NN3CC4CC4 |&1:14,18,r|	-7.59996	0.66209	6.30575
10407	Z2303484331	CN1N=CC=C1C2=CC3CCC(C2)N3C(=O)C=4C=NC=5C=CC=CC5C4	-7.59994	0.4703	6.57893
10408	Z507531956	O=C(COC=1C=CC=CC1F)NC2=CC(=CNC2=O)C(F)(F)F	-7.59936	0.65179	5.8512
10409	Z1952783952	CC=1N=CC=C(N1)N2CCN(CC2)C(=O)CC3CCCOC3	-7.59936	0.52496	5.78841
10410	Z219106620	FC=1C=CC(OC=2C=CC3=NN=C(N3N2)C(F)(F)F)=C(Cl)C1	-7.59933	0.64861	6.51523
10411	Z1098861479	CN1C(=O)C=C(CN2CCCC2C=3C=CC=4OCOC4C3)N(C)C1=O	-7.59874	0.45437	6.48094
10412	Z409672050	O=C(NCC(C=1C=CC=CC1)N2CCOCC2)NC3=NC=CS3	-7.59854	0.51481	6.19988
10413	Z1833022647	CCN(CC(N)=O)C(=O)C=1C=CC=C(C1C)C=2C=CC=CN2	-7.59836	0.4881	6.47207
10414	Z2720589650	CC1(NC(=O)N(CC=2C=CC=NC2C(F)(F)F)C1=O)C=3C=CC=CN3	-7.59823	0.46873	6.67681
10415	Z2011950793	CCC=1OC(=CC1C)C(=O)N2CCOC(C2)C(F)F	-7.59809	0.90756	6.0043
10416	Z2582964154	[O-][N+](=O)C=1C=CC=NC1NC2CCN(CC2)C3CCOCC3	-7.59808	0.4062	6.21641
10417	Z1395291528	CC=1C=CC(=CC1F)C(C)NC(=O)C2(CC2)C(=O)O	-7.59803	0.515	5.61912
10418	Z65503277	CN(CC1=CC=CS1)C(=O)CN2N=C(C(N)=O)C=3C=CC=CC3C2=O	-7.59792	0.61331	6.24428
10419	Z2068600083	O=C(NC=1C=CC=2N=CNC2C1)C3=CC(=O)C=4C=CC(F)=CC4O3	-7.59786	0.6315	5.99226
10420	Z753555722	CC(NC(=O)NC1CCOCC1)C2=CC=C(Cl)S2	-7.59786	0.55336	5.65729
10421	Z15671810	CC1(NC(=O)N(CC(=O)N2CCCC=3C=CC=CC32)C1=O)C4CC4	-7.59746	0.64988	6.66902
10422	Z56792859	O=C(O)C=1C=C(N=C2C=CC=CC12)C3=CC=CO3	-7.59702	0.55578	5.50066
10423	Z1139359770	CC(O)CN1CCN(CC1)C(=O)C=2C=CC(=CC2)CN3C=CC=N3	-7.59675	0.32822	5.84233
10424	Z166429986	CC=1C(Cl)=CN=C(NC(=O)COC(=O)C2=CC=C(CCNS(C)(=O)=O)S2)C1Cl	-7.59673	0.72441	6.50261
10425	Z1444599229	COC=1C=C(C=CC1C)C(=O)N(CCC(=O)O)CC2CCCO2	-7.5967	0.67228	6.51223
10426	Z26823904	CCC1=NN=C(NC(=O)C=2C=CC=3N=C(CC)C(CC)=NC3C2)S1	-7.59649	0.78076	6.81149
10427	Z356263200	CC=1C=CSC1CNC(=O)NC2CCN(CC(N)=O)CC2	-7.59646	0.57627	5.63192
10428	Z26408000	CCSC1=NN=C(NC(=O)C=2C=CC=3C=CC=CC3C2)S1	-7.59625	0.74571	6.63961
10429	Z646414078	CCOC=1C=CC(=CC1)OC=2C=C(C=CN2)CNC=3C=NNC(=O)C3Cl	-7.59624	0.73784	7.20294
10430	Z31179571	CCC=1C=CC=CC1NC(=O)CNC=2N=CN=C3SC=CC23	-7.59609	0.50534	6.47178
10431	Z821334782	CNC(=O)C=1C=CC(=O)N(C1)CC(=O)NC2CCCCC2C	-7.59607	0.71361	6.4424
10432	Z2033631585	CCC=1N=C(C)C=C(N1)SC2=NN=C(N2CC)N3CCOCC3	-7.59606	0.5983	6.56675
10433	Z2383849946	CC1=CNN=C1CN2CCCC(O)(CC3=NC(=NO3)C4CC4)C2	-7.59593	0.55185	6.50083
10434	Z133857614	CC1=NN(CC=2C=CC=CC2)C(C)=C1CNS(=O)(=O)C=3C=CC=CC3F	-7.59584	0.36207	6.13081
10435	Z1501011642	CC(C)(C)OC=1C=CN=CC1NC(=O)CC=2C=CC(F)=CC2Cl	-7.59571	0.41088	6.52071
10436	Z2397102150	CC(C(=O)N[C@H]1C[C@@H](O)[C@@H]1N2C=CC=N2)=C3CCC3	-7.59569	0.52936	5.51939
10437	Z32004369	CC(=O)NC=1C=CC(=CC1)C(=O)NCC2CCCCC2	-7.59555	0.43281	5.62768
10438	Z106952544	CS(=O)(=O)C=1C=CC=CC1NC(=O)COC=2C=CC(=CC2)OCC=3C=CC=CC3	-7.59535	0.57452	6.80243
10439	Z2053681427	COC=1C=CC=2N=C(C=CC2C1)N3CCC(O)(CN4C=CN=N4)C3	-7.59526	0.58975	6.23035
10440	Z2220840282	COC=1C=CC=CC1C2=CSC(=N2)NC(=O)CC=3C=NN(C)C3C	-7.59512	0.70775	6.26999
10441	Z1785729503	OC1CCC=2C=NN(CCOC=3C=CC=CC3F)C2C1	-7.59508	0.52315	5.44893
10442	Z297793154	CC(C)NC(=O)CN(C)C(C)C1=CC=2C=CC=CC2O1	-7.59501	0.58473	5.85589
10443	Z1949885793	CC(C)N1N=CC=C1CNC2CC(=O)N(CCN3CCOCC3)C2	-7.59479	0.4297	6.29211
10444	Z1144829031	CC(=O)NCC(=O)NCC(=O)NC=1C=NN(C1)C2=CC=CC=C2Cl	-7.59448	0.62772	6.19416
10445	Z1987250913	CN1C=C2C(CCCC2C(=O)NC=3C=NC=CC3CO)=N1	-7.59445	0.42396	5.91966
10446	Z1817230292	O=C(C=1C=CC=C(C1)OC=2C=CN=CC2)N3CCCCCC3C=4N=CON4	-7.59443	0.46822	6.63346
10447	Z296082356	CCNC(=O)C=1C=2CCC(=CC3=CC=CO3)C2N=C4C=CC=CC14	-7.59401	0.61426	6.45918
10448	Z2608321501	COCCC1=NSC(=N1)N2CCC(C2)(C3=NC(=NO3)C4CC4)C(F)(F)F	-7.59398	0.6607	6.92848
10449	Z24160312	CC(C)(C)N(CC=1C=CC=CC1)C(=O)CSC2=NN=C(C3CC3)N2C=4C=CC=CC4	-7.59361	0.38819	7.22151
10450	Z2408395910	COC1CCC(CC2=NOC(=N2)C3(N)CCN(C3)C(C)=O)CC1	-7.59347	0.58972	6.13
10451	Z453671348	CC1CN(CC(C)O1)C=2C=CC(=CN2)NC(=O)C=3C=NC=CN3	-7.59335	0.61114	6.03557
10452	Z2599403726	CC1=NC(CN2CCC(CC2)C(O)C(F)(F)F)=C(C)O1	-7.59309	0.68811	6.02563
10453	Z1762275425	CC1=NC(CN2C[C@@H](F)C[C@H]2CN(C)C(=O)C=3C=CON3)=NO1	-7.59298	0.72149	6.61729
