Rank	Ligand	SMILES	Binding Affinity (kcal/mol)	CNNscore	CNNaffinity
4420	Z1311800117	O=C(NC=1C=CC=CC1OCC2CC2)N3CC4CCC(C3)O4	-7.89	0.947638	7.087618
4421	Z1700815051	CC=1C=CC(=CC1)S(=O)(=O)CCCN2CCN(C3=CC=CS3)C(=O)C2	-7.89	0.449417	7.024719
4422	Z1438848680	COCC(NCC=1C=CC(=CC1)CN2C=CC=CC2=O)C(C)C	-7.89	0.755062	7.257106
4423	Z1635345248	O=C(C=1C=CC(=NN1)OCC(F)(F)F)N2CCN(CC3CCOCC3)CC2	-7.89	0.328782	7.244020
4424	Z1609637534	CC=1NC2=CC=NN2C(=O)C1CC(=O)N(CC(C)C(=O)O)C3CC3	-7.89	0.705113	7.695436
4425	Z8828760024	O=C(O)C(F)(F)F.CCC=1C=CC(=CC1)C2=CSC(=N2)NC(=O)C3(O)CNC3	-7.89	0.903522	7.333590
4426	Z1731588229	C=C(C)COC=1C=CC=C(C1)NC(=O)N2CC=C(COC)CC2	-7.89	0.929834	7.314300
4427	Z1845129425	C[C@H](NC(=O)NC=1C=CC=2SC=NC2C1)C(=O)N(C)C	-7.89	0.795049	6.975165
4428	Z2242915096	CC1CN(CC(C)N1)C(=O)CN2C(=O)CNC2=O	-7.89	0.634886	6.335903
4429	Z1455411532	CCN1C(=NN=C1C2=CC=CN=C2)SCCN3CCC(C)CC3	-7.89	0.438875	7.399542
4430	Z1897999540	CC=1C=C(N(C)N1)N2CCCC(C2)NC(=O)NC(C)C=3N=CNN3	-7.89	0.837847	7.620918
4431	Z1172250175	CCC=1C=C(C=CC1Cl)OC=2N=CN=C3C2N=CN3C	-7.89	0.772553	7.335236
4432	Z2054895657	CO[C@H]1C[C@@H](CO)N(CC(=O)NCCC2=CCCCC2)C1	-7.88	0.779751	6.827332
4433	Z1891005292	CCC1CC(CC2=NC(=NO2)C3=CN=CN3C)CCO1	-7.88	0.555751	6.996693
4434	Z2054868214	O=C(CN1C(=O)NC=2C=CC=CC21)N3CCC[C@H]3CN4C=CN=N4	-7.88	0.499750	7.307659
4435	Z2103705069	COC=1C=CC(C)=CC1CN(C)C(=O)NCC2(CCC2)C3=CC=CC=N3	-7.88	0.744975	7.977983
4436	Z1095147326	CCC=1N=NSC1C(=O)N2CCC[C@@H](C2)C(=O)O	-7.88	0.823125	6.996837
4437	Z1254349416	O=C(NC=1C=CC(=CC1)C=2C=CNN2)NC3CCN(CC3)C=4C=CC=CN4	-7.88	0.931570	7.491261
4438	Z2063900795	CCOC1CC(NCC2=NN=NN2CC3CCOCC3)C41CCOCC4	-7.88	0.636986	7.717139
4439	Z1264125680	CC=1C=CC(Br)=CC1C(=O)N2CCC(CC2)C(=O)NCC=3C=CC=CC3	-7.88	0.602316	7.326777
4440	Z2256406057	O=C(CCC1CCOCC1)N[C@H]2CCC[C@H]2C(=O)O |&1:11,15,r|	-7.88	0.694587	6.701805
4441	Z2054556438	CN1C=C(CN2C[C@H](F)C[C@H]2C(N)=O)C(=N1)C=3C=CC=NC3	-7.88	0.878332	7.836129
4442	Z1647419099	CC(=O)N[C@@H](CC(C)C)C(=O)NC1CCCN(CC=2C=CC=CC2)C1	-7.88	0.721430	7.507762
4443	Z1481704451	CC1=C(C=NN1C=2C=CC(=O)NN2)C(=O)N3CCN(CC3)C(=O)OCC=4C=CC=CC4	-7.88	0.406597	7.291471
4444	Z1243690816	CC=1C=CC=CC1C2CC(C)N(C2)C(C)C(=O)O	-7.88	0.749533	6.833012
4445	Z1443647379	COC=1C=CC(=CC1C(=O)O)CNC(=O)C=2C=C(C=CC2F)N3CCNC3=O	-7.88	0.923247	7.626843
4446	Z1440811715	CC1=CC=CC(C)=C1OC=2C=CC=CC2NC(=O)NCC3CCCS3(=O)=O	-7.88	0.749888	7.361134
4447	Z2187856200	COC=1C=CC(=CC1)CC(C)C(=O)NC2=CN(C)N=N2	-7.88	0.907667	7.233232
4448	Z3299513820	COCCC1=NSC(=N1)NCC2(O)CCN(CC2)C(=O)C3CC4(CCC4)C3	-7.88	0.565605	7.478218
4449	Z3368291273	CN1N=C(C=C1C2CC2)CNC(=O)C=3C=CC=C(O)C3F	-7.88	0.877828	7.294966
4450	Z1332808269	CN1CCN(CC1)C(=O)CC2CCN(CC2)S(=O)(=O)CC3CC3	-7.88	0.522852	7.040202
4451	Z1238810081	CC=1C=CC(=CN1)CC(=O)N2CCC(CC2)C(=O)O	-7.88	0.744363	6.963540
4452	Z1579202688	O=C(NCC1CCN(CC1)C=2C=CN=CC2)C=3C=CC(=NC3)NC4CC4	-7.88	0.558365	7.177984
4453	Z1277050195	COCC1CN(CCO1)C(=O)NC=2C=CC=C(C2)NC(=O)C3=CC=CS3	-7.88	0.812163	7.166783
4454	Z223329488	CC(C)C(=O)NCC1=CC=C(N=C1)N2C=CC=N2	-7.88	0.810280	6.855774
4455	Z3054086409	CC1=NN=C(S1)N2CCN(CC2)C(=O)CC=3C=CC=4OCCC4C3	-7.88	0.603873	7.122206
4456	Z1198394314	COC=1C=C(C)SC1C(=O)NC=2C=CC=C(C2)C3=NNC(C)=N3	-7.88	0.959564	7.878230
4457	Z19351911	COC=1C=CC(C)=CC1N2N=NN=C2SCC(=O)NC(=O)NCC3=CC=CO3	-7.88	0.351744	7.636157
4458	Z1576323811	O=C(C1CCCCO1)N2CCC(CC=3C=CC=NC3)CC2	-7.88	0.640834	7.007853
4459	Z1079507720	CC=1C=CC(=O)N(CC2=CC=CC(=C2)C(=O)N3CCCCC3)N1	-7.88	0.826263	7.362988
4460	Z1995833739	CC(O)CNC(=O)NC1=CC=C(OC(F)(F)F)C(C#N)=C1	-7.88	0.712388	6.745178
4461	Z3094888956	CC1CN(CCN1CC=2C=CC=CC2)C3=NN=C(C=4C=NC=5NN=CC5C4)N3C	-7.88	0.341480	7.754404
4462	Z2225599220	CCC1=NOC=C1CN2CCCC(C2)C3=NC(C)=NO3	-7.87	0.866694	7.537201
4463	Z1738805899	CC=1C=NC=CC1CC(=O)N2CCOC(C2)C=3C=CC(F)=CC3	-7.87	0.725705	7.219148
4464	Z1542528634	CC1CN(CCN1CC(F)(F)F)C(=O)CS(C)(=O)=O	-7.87	0.610651	6.387862
4465	Z1532752618	CC1=CN(CC2=CC(=O)N3C(C)=CSC3=N2)C(C)=N1	-7.87	0.766381	7.541403
4466	Z1500900217	COC=1C=CC(=C(C1)OC)N(C)C(=O)C=2C=CC=NC2O	-7.87	0.620546	6.809802
4467	Z1534375649	CCC(CC)C(=O)N1CCC(CC1)NC(=O)NC=2C=CC(=NC2)OC=3C=CC=NC3	-7.87	0.840302	7.498981
4468	Z1269676569	CC(C)C=1N=CN=CC1C(=O)N2CCCC(C2)C=3C=C(NN3)C(N)=O	-7.87	0.843833	8.077488
4469	Z1265295514	CCC=1C=C(N=C(C)N1)NC(=O)C2CCN(CC(F)(F)F)CC2	-7.87	0.932447	7.526190
4470	Z1643548172	O=C(C=1C=CC=CC1)N2CCCC(C2)N3C=CC(=N3)C(F)(F)F	-7.87	0.912638	7.483440
4471	Z3086634323	C[C@@H]1CN(CCC2CCN(CC2)C(=O)C=3C=CC=4N=CC(=O)NC4C3)C[C@H](C)O1	-7.87	0.657976	7.659337
4472	Z1680063456	CCN(C(=O)C=1N=C(C)N=CC1Cl)C2CCN(CC=3C=CC=CC3)C2	-7.87	0.504933	7.624866
4473	Z1883823813	O=S(=O)(NCC=1C=CC=NN1)C=2C=CC=C(Cl)C2	-7.87	0.845670	6.840741
4474	Z1271862516	O=C(O)CN1C=C(N=N1)C(=O)N2CCN(CC2)C=3C=CC(Cl)=CC3	-7.87	0.076633	6.790692
4475	Z1494182959	O=C(NCC1(CCO)CCCC1)C2OCCC=3C=CC=CC32	-7.87	0.702168	7.080274
4476	Z1144300986	O=C(NC1CCN(C1)C=2C=CC=CC2)C=3C=CC(=CC3)S(=O)(=O)C(F)F	-7.87	0.647009	7.190716
4477	Z1644062251	CC(C)C(C)NC(=O)C1CCN(CC1)C(=O)C2(C)COC2	-7.87	0.501144	6.761265
4478	Z1552335771	CN1CCOC(CNC(=O)C2=CC=C(Cl)C(F)=C2)C1	-7.87	0.854980	6.895425
4479	Z3076758501	O=C(C=1C=CN(CCC(F)(F)F)N1)N2CC(=O)NC=3C=CC=CC32	-7.87	0.597052	7.479553
4480	Z1334317393	CCC(OC1CCCC(C)C1)C(=O)NCC2=NNC(=O)N2	-7.87	0.951807	7.429700
4481	Z1747614618	CC=1N=C(C(=O)N2CCCC(C2)OCC3CC3)C(=O)NC1C	-7.87	0.737728	7.110249
4482	Z1446788903	CCOC=1C=NC=C(N1)NCC2CCCN2C=3C=C(N=CN3)NC	-7.87	0.708408	7.469889
4483	Z134659872	CC1(NC(=O)N(CC(=O)NC=2C=CC(F)=CC2)C1=O)C=3C=CC=C(C3)N4C=NN=N4	-7.87	0.755754	7.890637
4484	Z1868703381	COC(=O)CC[C@H]1NC(=O)N(C1=O)C=2C=CC(=CC2)OC(F)(F)F	-7.87	0.661591	6.975390
4485	Z1407811389	CN(C(=O)C=1C=NC=C(C1)C=2C=CC=CC2)C=3C=CC(=CC3)[N+]([O-])=O	-7.87	0.614313	7.344775
4486	Z2157493263	CC1CCC(CC1)C2=NOC(=N2)C=3C=CC=CC3OCC(=O)NC=4C=CC=CC4F	-7.87	0.880716	8.152052
4487	Z1844856848	CCN(CC)S(=O)(=O)C=1C=CC2=C(C1)CCN2CC=3C=CC(C#N)=C(F)C3	-7.87	0.884184	7.920423
4488	Z2234921431	CC=1C(=CC=CC1[N+]([O-])=O)NC(=O)N2CC(C)C2C	-7.87	0.861728	7.019070
4489	Z3215927295	CN1N=NC(C(=O)O)=C1C2CCN(CC2)C(=O)OC3CCCCC3	-7.87	0.517086	7.102215
4490	Z3268555712	CC12CN(CC2(C)C(=O)NC1=O)C(=O)NCC=3C=CC=CC3F	-7.87	0.777935	7.442716
4491	Z2051924542	C[C@@H]1OCCC[C@@H]1C(=O)NCC=2C=CC=CC2CN3CCCC3=O	-7.86	0.868504	7.359903
4492	Z1653610277	COC=1C=CC(=CC1)C2(CNC(=O)C=3C=C(C=CC3F)NC(=O)C(C)(C)C)CCC2	-7.86	0.939189	8.217080
4493	Z3216001446	COC=1N=CC=CC1NC(=O)CC2CC(O)C2(C)C	-7.86	0.862965	6.804242
4494	Z1833731803	CC1=CC=CC(C)=C1NC(=O)NCC2OCCCO2	-7.86	0.766846	6.392817
4495	Z3134046674	CC(C)C=1C=C(NC(=O)[C@@]23CNC[C@H]3CCOC2)NN1 |&1:9,13,r|	-7.86	0.741729	7.252212
4496	Z1022605266	CS(=O)(=O)C=1C=CC(=CC1)OC=2C=CC(=CC2)NC(=O)C3CCCC3	-7.86	0.593661	7.406615
4497	Z1907963088	CCC=1SC(=CC1C)C(=O)NC=2C=CC(C(=O)O)=C(C2)OC	-7.86	0.752190	6.900631
4498	Z1231563494	[O-][N+](=O)C=1C=CC=C(Cl)C1C(=O)NC2CC=CCC2	-7.86	0.618034	6.850603
4499	Z1873998883	CC1=CC=C(CCNC=2C=C(N=CN2)N3CCCC3)O1	-7.86	0.904961	7.319122
4500	Z1564031347	CN1C=NC(CNC(=O)C=2C=CC(=CC2)C(C)(C)C)=N1	-7.86	0.912923	7.226372
4501	Z1095315518	CC1=NN(C)C(C)=C1CCC(=O)N2CCC(C)(C2)C(=O)O	-7.86	0.939656	7.284779
4502	Z2187630038	CC=1C=CC=C2CC(COC12)NC(=O)N3CCN(CC3)C4=CC=CC=N4	-7.86	0.713873	7.431824
4503	Z1570549514	COC=1C=CC=CC1N2CC(CC2=O)C(=O)NCC3(C)CC=4C=CC=CC4C3	-7.86	0.709197	7.763034
4504	Z2069814192	CS(=O)(=O)NC1CCCCC1CNS(=O)(=O)N2CCC3(CCCCC3)CC2	-7.86	0.608533	7.733944
4505	Z1183503334	COC=1C=CC(OC(F)F)=C(C1)NC(=O)C=2C=NN(C2)C3=CC=CC=C3C	-7.86	0.403484	7.682328
4506	Z1361022728	CC1=CC=C(O1)C2=NC(=CS2)CC(=O)N3CCC(CC3)C4=NN=CN4	-7.86	0.738886	7.886144
4507	Z1773502506	CC=1C=C2C=CNC2=CC1NC(=O)N3CCN(CC3)C=4C=NC=CN4	-7.86	0.776560	7.500476
4508	Z102313246	CCNS(=O)(=O)C=1C=CC(=CC1)C(=O)N(CC=2C=CC(F)=CC2)C3CC3	-7.86	0.949147	7.938997
4509	Z31471072	CCN1CCN(CC1)C(=O)COC=2C=CC=C(C)C2C	-7.86	0.593075	6.358593
4510	Z2242862646	COC1CCCN(C1)C(=O)C2CC=3C=CC=CC3CN2	-7.86	0.681914	6.608845
4511	Z1207828872	CC(C=1C=CC=NC1)N2CCN(CC2)C=3C=C4N=CNC(=O)C4=CC3[N+]([O-])=O	-7.86	0.357988	7.839900
4512	Z2057402152	COC=1C=CC=C(C1)C2=CCN(C2)C(=O)[C@@H]3C[C@@H](CN3C)OC	-7.86	0.730832	7.120029
4513	Z2054482386	CCC=1C=NC=CC1C(=O)N2CCN(C)C(C2)C3=NC(C)=NO3	-7.86	0.640753	7.440609
4514	Z15589905	O=C(CSC1=NN=C(C=2C=CC=CC2Cl)N1CC=3C=CC=CC3)NC4CCCCC4	-7.86	0.538026	8.032084
4515	Z1835962912	CCC=1C=CC(=CC1)C(C)NC(=O)[C@H]2C[C@@H](O)CN2C(C)=O	-7.86	0.797669	7.075057
4516	Z1225314449	CC1=CC=2C=CC=CC2N1CC(=O)NC(C)CN3CCN(CC3)C=4C=CC=CN4	-7.86	0.614767	7.751035
4517	Z1715636634	CCN1N=CC=C1S(=O)(=O)NC=2C=CC=3COCC3C2	-7.86	0.825303	7.226742
4518	Z1682888813	CC1(CCCO1)C2=NC(=NO2)C=3C=CC=CC3CN4C(=O)CNC4=O	-7.86	0.852518	7.251723
4519	Z2161406029	CC(C)C(C)(NCC=1C=CC(Br)=C(C1)[N+]([O-])=O)C(N)=O	-7.85	0.943143	7.873730
4520	Z2058421028	C[C@@H]1CN(CC(=O)NC2CCC(C)CC2)C[C@H]1C(N)=O	-7.85	0.924079	7.169943
4521	Z2011004696	CC(NC(=O)C1=COC(=N1)C2CCOCC2)(C3CC3)C(F)(F)F	-7.85	0.624079	7.294104
4522	Z1139472030	FC=1C=CC=C2NC(CN3CCCC3CN4C=NC=N4)=NC12	-7.85	0.777704	7.820921
4523	Z1921284567	CN(CCN1CCOC(C)(C)C1)C2CCN(C2=O)C=3C=CN(C)N3	-7.85	0.648325	7.281026
4524	Z2156153858	CC(=O)NC(C1=NC(=NO1)C2=CC=C(N=C2)N3CCOCC3)C4CCCC4	-7.85	0.663978	7.502614
4525	Z1251940140	CC(C)C=1C=CC(=CC1)C2CC2C(=O)NCCN3C=NN=C3C4CC4	-7.85	0.819077	7.889404
4526	Z1514944997	COC=1C=C(C=CC1C)CNC(=O)N2CCC(C2)C3CCOCC3	-7.85	0.847869	7.278251
4527	Z1991892472	CC1=CC(=NN1)C(=O)NCC(C)(C(=O)O)C=2C=CC=CC2	-7.85	0.823016	7.276238
4528	Z2176653534	CC1=CC(=C(C)S1)S(=O)(=O)N2CCN(CC3=NNC=C3C)CC2	-7.85	0.662017	7.775157
4529	Z3211258038	CC1NC(=O)N(CCC2=CC=CC=N2)C(=O)C1C	-7.85	0.909809	6.996813
4530	Z1883495328	CN1C=C(C=N1)[C@@H]2CN(C[C@H]2CO)C=3C=CC=C(N3)C(F)(F)F	-7.85	0.485781	7.199671
4531	Z3336666946	COC=1C=CC(=CC1NS(=O)(=O)C=2C=CC(OC)=C(C2)OC)NS(C)(=O)=O	-7.85	0.733146	7.702993
4532	Z1040531496	O=C(NCC1(CCOCC1)C=2C=CC=CC2)NC=3C=CC(=CC3)N4C=CN=N4	-7.85	0.763063	7.459578
4533	Z3140285848	O=C(CC=1C=CC=C(Cl)C1)NC[C@@]23C[C@]3(CNC2)C(F)(F)F |&1:12,14,r|	-7.85	0.972801	7.652517
4534	Z188894426	O=C(CCN1C(=O)C=2C=CC=CC2C1=O)N3CCCC(C3)C(=O)NC=4C=CC=CC4	-7.85	0.715860	7.220634
4535	Z1558966433	CCN1C=C(N=C1C)S(=O)(=O)N2CCN(CC2)C=3C=C(C)C=CN3	-7.85	0.481527	7.525361
4536	Z2272877240	CC(C)(NC(=O)C1=CC(=CO1)C(=O)O)C=2C=CC(=CC2)OC(F)(F)F	-7.85	0.641685	7.193275
4537	Z1923601650	COC(=O)C1(CNC(=O)N[C@@H]2C[C@H]2C3CCCCC3)CCOCC1	-7.85	0.733951	7.371277
4538	Z224976746	O=C(CCN1C=NC=2SC=CC2C1=O)NC=3C=C4OCCOC4=CC3Br	-7.85	0.619499	7.600678
4539	Z3137894552	CC=1N=CC=CC1CCNC(=O)[C@@]23CCC[C@H]3NCC2 |&1:12,16,r|	-7.85	0.879212	7.207781
4540	Z1833280915	O=C(NC=1C=CC(=C(F)C1)N2C=CC=N2)C3CCCC4=C(O)C=CC=C43	-7.85	0.844185	7.603858
4541	Z3305298189	CNC(=O)C=1C=CC(=CN1)C(=O)N[C@@H]2C[C@H](CN3C=CC=N3)C2	-7.85	0.753210	7.199120
4542	Z3352034168	CC=1N=C2C(CCCN2N1)NC(=O)C3(CCCO3)C(F)F	-7.85	0.709559	6.846364
4543	Z169695772	NC(=O)NC(CC(=O)NC1(CCC1)C=2C=CC=CC2)C=3C=CC=C(Br)C3	-7.85	0.786314	7.868740
4544	Z1335531633	CC(C)COC=1N=CC=CC1C(=O)NC2CCCN(C)C2=O	-7.85	0.902840	7.006104
4545	Z1613980560	CC1=NOC=2N=C(C=C(C(=O)NC(C)C=3C=NC=C(F)C3)C12)C4CC4	-7.85	0.988774	8.346097
4546	Z3071559020	CCC=1C=CC=C(C1)S(=O)(=O)N2CCC=3C=CN=CC3C2	-7.85	0.855652	7.134576
4547	Z2147941602	CCN1C(C)=CC(C(=O)N2CCOCC2CC(=O)O)=C1C	-7.85	0.828789	7.093122
4548	Z1728587971	CC(C)OC=1C=CC(=CN1)C(=O)N2CCCC3(C2)OCC4=CC=CC=C43	-7.85	0.824335	7.500848
4549	Z1302524044	CC1=CC(C)=NN1C2CCCN(C2)C(=O)NCCC=3C=CC(F)=CC3	-7.84	0.792508	7.558355
4550	Z1428850977	O=C(CNCC(F)(F)F)N1CCC(C1)OC=2C=CC=NC2	-7.84	0.644329	6.755366
4551	Z2264783584	CC=1C=CC(=CC1[N+]([O-])=O)CN2CCCC(CC(C)(C)C(N)=O)C2	-7.84	0.730512	7.640177
4552	Z1126863257	CCOC=1C=CC(=CC1)CCC(=O)N2CC(CC=3C=CC=CC32)C(N)=O	-7.84	0.935416	7.859869
4553	Z2161463287	CC(CO)(NCC1CCS(=O)(=O)CC1)C=2C=CC=C(O)C2	-7.84	0.875029	7.030733
4554	Z1130346511	CC(=O)N1CCC(CNS(=O)(=O)C=2C=CC=C(F)C2F)CC1	-7.84	0.641316	7.188983
4555	Z3278087235	O=S(=O)(NC[C@@]12C[C@]2(CNC1)C(F)(F)F)C3=CNC=N3 |&1:5,7,r|	-7.84	0.856257	7.281253
4556	Z1612345696	CC12CCCN2C(=O)N(C1=O)C3CC(=O)N(C3)C=4C=CC=CC4	-7.84	0.399629	7.030519
4557	Z2166192565	CC1=CC=C(CNS(=O)(=O)C=2C(N)=NOC2C)S1	-7.84	0.931437	7.483611
4558	Z1333158349	CC(NC=1N=CC(Cl)=CN1)C=2C=CC=C(C2)[N+]([O-])=O	-7.84	0.942820	7.325812
4559	Z1787688366	CC1(C)NC(=O)N(CC(=O)N2CCC(CC2)C3CCCO3)C1=O	-7.84	0.661370	7.030516
4560	Z1443608815	CC1CCC(CCC(=O)NC(CC(=O)O)C=2C=CC=CC2)O1	-7.84	0.877238	6.939817
4561	Z31570957	CC1=CC=C(CNC(=O)C=2C=CC=C(F)C2)N1C	-7.84	0.921972	6.665339
4562	Z1071033744	CN1C=NC=C1CNC2CCN(CC2)C=3C=CC=CC3	-7.84	0.722700	6.762154
4563	Z2216357922	O=C(O)CCN(C(=O)N1C[C@H]2CCCC[C@H]2C1)C3CC3	-7.84	0.858701	7.391565
4564	Z1492403161	CC(C)(CNC(=O)C1CCN2C=NC=C2C1)N3CCC4=CC=CC=C4C3	-7.84	0.611673	7.796589
4565	Z1883824114	O=S(=O)(NCC=1C=CC=NN1)C=2C=CC(Br)=CC2	-7.84	0.952843	7.277206
4566	Z2058941334	CCNC(=O)N1CCN(CC1)C(=O)NC2=CC=C3C=CNC3=C2	-7.84	0.718192	6.981003
4567	Z1958577724	COC1(CNC=2N=CN=C3N=C(N)C=CC23)CCC(C)CC1	-7.84	0.956877	7.838798
4568	Z1175032442	CCN(CC)C(=O)C1CCCN1C(=O)C=2C=CC(=NC2)OCC=3C=CC=CC3	-7.84	0.654652	7.562021
4569	Z1343581949	O=C(NC=1C=CC=2OCCOC2C1)N3CCCCC3CN4C=CC=N4	-7.84	0.572309	7.302706
4570	Z1891842389	COC(=O)CC[C@H]1NC(=O)N(C1=O)C=2C=CC(Br)=C(Cl)C2	-7.84	0.722012	7.142400
4571	Z3105254580	CC(C)CN1CCN(CC1=O)C(=O)C2NCC=3N=CN=CC32	-7.84	0.659922	7.052696
4572	Z2053957755	CC=1C=COC1C(=O)N2CCN(C)C(C2)C3=NC(=NO3)C4CC4	-7.84	0.569514	6.845828
4573	Z2060914740	CC=1C=CC=2C=C(C=CC2N1)C(=O)N3C[C@@H](F)C[C@H]3CO	-7.84	0.874317	7.080740
4574	Z30996448	CCCCC=1C=CC(=CC1)NC(=O)CN2CCN(CC2)C3=CC=CC=N3	-7.84	0.795680	7.100168
4575	Z1479499816	CN1C=CN=C1CC2CCN(CC2)C(=O)C=3NN=C4CCCCC34	-7.84	0.610570	7.691722
4576	Z1376161128	CC1=NC=2C=CC=CC2C(C)=C1CC(=O)N3CCS(=O)(=O)C4(CCCCC4)C3	-7.84	0.726630	7.841903
4577	Z1430684902	O=C(CNC(=O)C1CCC(CC1)NC(=O)CC2CCCCC2)NC=3C=CC=CN3	-7.84	0.835814	7.606800
4578	Z1258713255	O=C(O)C1CCC(CC1)NC(=O)C=2C(F)=CC(F)=CC2F	-7.84	0.809159	6.922850
4579	Z1535327357	COC=1C=CC(=CC1)C(=O)NCC=2C=NC=C(C)C2	-7.84	0.888078	6.674213
4580	Z1352745923	CN(C(=O)C=1C=CC(=CC1)NC(=O)NC2CC(C)(C)NC(C)(C)C2)C3CCOCC3	-7.84	0.587674	7.543039
4581	Z1548051074	CCC=1C=CC(=CC1)C(C)C(=O)N2CCC3(CC2)NC(=O)N(C)C3=O	-7.84	0.853814	7.640080
4582	Z2056259838	COC=1C=CC(=CC1Cl)CNC(=O)[C@@H]2CCCO[C@H]2C3=CC=NN3	-7.83	0.804694	7.535383
4583	Z2200782375	C[C@@H]1[C@@H](CCN1C(=O)NCCN2CCNC(=O)C2)N(C)CCO	-7.83	0.864577	7.061988
4584	Z1267076734	NS(=O)(=O)N1CCC(CC1)C(=O)NCC=2C=CC(OC=3C=CC=CC3F)=C(F)C2	-7.83	0.810267	7.639696
4585	Z2019419753	CC(=O)NC=1C=CC(=CC1)NC(=O)CN2C3C=C(CC2CC3)C4=CC=NN4C	-7.83	0.687593	7.687829
4586	Z115667722	O=C1CCCN1C=2C=CC=CC2NS(=O)(=O)C=3C=CC=C(Cl)C3	-7.83	0.746328	7.414420
4587	Z2170341542	CC=1C=NN(C1)C2CCN(C2)S(=O)(=O)C=3C=CC=4OCC(=O)NC4C3	-7.83	0.764940	7.416560
4588	Z1311884548	CC(=O)N(C)C1=CC=CC(=C1)NC(=O)N2CCC(CC2)C3=NC(C)=NO3	-7.83	0.499582	7.470899
4589	Z1870407341	CN1N=CC=C1C2CCN(CC2)C(=O)C=3C=CC=C(C3)OCC(=O)O	-7.83	0.625872	7.214239
4590	Z1252263498	CC(C)N1CCN(CC1)C=2C=CC(=CC2)C(=O)NCC3CCCCC3O	-7.83	0.443247	7.197356
4591	Z1589496263	CCC=1C=CC=C(C)C1NC(=O)CN2N=CC=3C(=NC=NC32)NC	-7.83	0.857704	7.603846
4592	Z1238988980	CC=1SC=2N=CN=C(OC=3C=CC(=CC3)N4C=NC=N4)C2C1C	-7.83	0.963917	8.120608
4593	Z1569202980	O=C1CCCCN1CC2CCN(CC=3C=NN(C3)C=4C=CC(F)=CC4)CC2	-7.83	0.666328	7.575915
4594	Z2068168531	CC(C)C=1C=CC=C(C1)N(C)C(=O)C=2OC=C3CCCC23	-7.83	0.919547	7.411072
4595	Z2014060622	CCC1=CSC(CC(=O)NC(CO)C=2C=CC(F)=CC2)=N1	-7.83	0.881870	7.181447
4596	Z1434155279	C#CCCN1CCC(CC1)C2=NC=3C=CC=CC3N2	-7.83	0.813653	7.377751
4597	Z2178266502	C[C@@H]1CN(C[C@@]1(C)CNC(=O)OC(C)(C)C)C(=O)C2=CC(=O)NC=3C=CC(=CC23)[N+]([O-])=O	-7.83	0.926289	8.119114
4598	Z1352789794	CCN1N=C(C=C1C2CC2)NC(=O)N3CCC4=CC=CC(F)=C4C3C	-7.83	0.380174	7.582834
4599	Z1236782521	CCC=1N=C2CCC(CN2N1)NC(=O)N3CCCC(C3)N4C=CN=C4CC	-7.83	0.586838	7.933433
4600	Z1366510241	CC=1C=CC(=CC1)C(=O)NCC(=O)N2CCN3C(=O)N(C)C(=O)C3C2	-7.83	0.269852	6.672765
4601	Z1470296710	COC=1C=CC=CC1N(C)S(=O)(=O)C=2C=CC(=CC2)C(=O)NCC=3N=CC=CN3	-7.83	0.825950	7.745172
4602	Z1494913936	O=C(NC=1C=CC=C2C=CN=CC12)C=3C=NN4CCCCC34	-7.83	0.900286	7.459991
4603	Z2000022455	CC1=NOC=2N=CN=C(C12)N3CCN(CC3)C(=O)CC=4C=CC=CN4	-7.83	0.322389	7.357356
4604	Z3216020259	O=C1CCCN1CCC2=NC(=CS2)C=3C=CN=CC3	-7.83	0.925378	7.412025
4605	Z1612717618	CC(C)C[C@@H]1NC(=O)N(CC2=CC=CC=C2C=3C=NN(C)C3)C1=O	-7.83	0.941015	7.712070
4606	Z3138977171	NC1CN(CC21CCC2)C(=O)C=3C=CC=C4NCCC34	-7.83	0.961305	7.401776
4607	Z195739680	N#CC=1C=CC=C(C1)NC(=O)NC=2C=CC=NC2	-7.83	0.923590	6.889039
4608	Z1159195303	O=C1C=C(CN2CCCC(C2)N3C=CC=N3)NC4=CC=NN14	-7.83	0.711483	7.555371
4609	Z1272780667	CC=1C=C(N(C)N1)N2CCCC(NC=3C=CN=C(N3)N(C)C)C2=O	-7.83	0.759054	7.600170
4610	Z2060919382	O=C(C1=CC=2C=CC(Cl)=CC2N1)N3C[C@@H](F)C[C@H]3CO	-7.82	0.782310	6.837679
4611	Z1614439532	O=C(C=1C=C(C=CC1F)N2CCNC2=O)N3CCC=C(F)C3	-7.82	0.507825	6.937140
4612	Z2071222447	CN(C)C(CNC(=O)C=1OC=C2CCCC12)C=3C=NN(C)C3	-7.82	0.951317	7.301892
4613	Z19725574	CCN(C(=O)COC=1C=CC(Br)=CC1)C2CCS(=O)(=O)C2	-7.82	0.546610	6.545266
4614	Z1439696866	CC=1C=C(C=CC1Br)OC=2N=CC=CC2[N+]([O-])=O	-7.82	0.824090	6.952044
4615	Z1738536983	COC=1C=CC(=CC1S(=O)(=O)NCC(CC=2C=CC(Cl)=CC2)C(=O)O)[N+]([O-])=O	-7.82	0.546541	7.534201
4616	Z3312806239	O=C1NC=C(CN2CCC(CC2)C3(O)CC3)C=4C=CC=CC14	-7.82	0.938824	7.475368
4617	Z1746804809	CC=1C=NC(C(=O)NC2CCC(=O)N(C)C2)=C(O)C1	-7.82	0.693444	6.897635
