Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
17754	Z1427637511	O=C(NC1CCS(=O)C1)N2CCC=3C=CC=CC3CC2	     -7.31
17755	Z1728452660	CCC1=NC(CS(=O)(=O)C=2C=CC(C)=CN2)=NN1	     -7.31
17756	Z1139457530	CC(=O)N1CCC(CNC(C)CN2C=C(C)C=N2)CC1	     -7.31
17757	Z2184021063	CN1N=CC(=C1C(=O)N2CC(C)(C)C2C3CC3)[N+]([O-])=O	     -7.31
17758	Z2054881049	C[C@@H]1CN(CC2=CN=CC(F)=C2)C[C@H]1C(=O)N3CCOCC3	     -7.31
17759	Z33641168	O=C(NCC=1C=CC=CC1F)C2=NNC=3C=CC=CC23	     -7.31
17760	Z3075683852	CN1C(=O)C=C(NC1=O)N(CC=2C=CC(=CC2)C(F)(F)F)C3CC3	     -7.31
17761	Z1868673321	CC=1C=C(N(C)N1)N2C(=O)NC3(CCSCC3)C2=O	     -7.31
17762	Z1612536893	CC[C@H](C)[C@@H]1NC(=O)N(C1=O)C(C=2C=CC=CC2C)C3CC3	     -7.31
17763	Z2846210390	OC(CC1=CN(CCCC=2C=CC=C3C=CC=CC23)N=N1)C4CC4	     -7.31
17764	Z52659720	CC1=CC=CN2C(=O)C=C(CN3C=4C=CC=CC4CC3C)N=C12	     -7.31
17765	Z1143443995	C1=COC(=C1)CCNC=2C=C(N=CN2)N3CCCC3	     -7.31
17766	Z2260823884	C[C@@H]1CNC[C@H]1C(=O)NCC=2C=CC(=CC2)C=3C=CC=CC3 |&1:1,5,r|	     -7.31
17767	Z437584676	CC1OC=2C=CC=CC2OC1C(=O)N3CCSCC3	     -7.31
17768	Z169931250	O=C(NC=1C=CC=CC1O)C2=NNC=3C=CC=CC23	     -7.31
17769	Z29275219	CC=1SC(=NC1C=2C=CC=CC2)NC(=O)C3=CC=CO3	     -7.31
17770	Z978981802	CN(CC1=NN=C2C=CC=CN12)C(=O)CC=3C=CC(Br)=CC3	     -7.31
17771	Z3290640118	C1=CN(N=C1)C=2C=NC=CC2C3=NOC(=N3)C4CCCC54CC5	     -7.31
17772	Z99250219	O=C(NCC=1C=CC=CC1F)C2=CC=3C=C(Cl)C=CC3O2	     -7.31
17773	Z2955641065	CC1=NNC(NC(=O)NC(C)(C2CC2)C(F)(F)F)=C1C	     -7.31
17774	Z74772435	N#CC=1C(F)=CC=CC1N2CCC(CC2)C(N)=O	     -7.31
17775	Z432528308	CC(NC(=O)CS(=O)(=O)C=1C=CC=CN1)C=2C=CC(F)=CC2	     -7.31
17776	Z215664952	O=C(CSC=1N=C(N=C2C=CC=CC12)C3CC3)NCC4=CC=CO4	     -7.31
17777	Z47753001	CC=1NC(=O)NC(C1C(=O)N(C)C)C=2C(Cl)=CC=CC2Cl	     -7.31
17778	Z1256586761	CCOC1CC(O)C21CCN(CC2)C=3C=CC=CN3	     -7.31
17779	Z2833101898	O=C(NCC=1C=CC(F)=CC1)C2=CN=C(O2)C3CC3	     -7.31
17780	Z364186142	CC1=NOC(C)=C1CC(=O)N2CCCC=3C=C(F)C(F)=CC32	     -7.31
17781	Z134709408	N#CC=1C=CC=CC1CN2N=C(OC2=O)C3=CC=CS3	     -7.31
17782	Z55148934	CC=1C=C(N)N(N1)C=2N=C(C)N=C3SC=4CCCCC4C23	     -7.31
17783	Z2974949637	CC(C)CC=1C=CC(=CN1)CN[C@H]2COC[C@H]2O |&1:12,16,r|	     -7.31
17784	Z1759405212	CN1C=CN=C1CN2C[C@@H](F)C[C@H]2CNC(=O)CC3=CCCCC3	     -7.31
17785	Z1590963390	CC(C)C1CN(C)CCN1C(=O)NC=2C=CC=CC2N3CCCCC3	     -7.31
17786	Z1443621209	COC=1C=CC=CC1C2(CC2)C(=O)N3CCCC(C3)C(=O)O	     -7.31
17787	Z2714277630	CCC=1C=CC=C2NC(=CC12)C(=O)N3CCN(CC3)OC	     -7.31
17788	Z2735745121	CC=1C=CC(CN(C)C(=O)CN2C=NC(C#N)=N2)=C(C)C1	     -7.31
17789	Z2334873545	CC1=NC(=CN1)C(=O)N2CCOC(C2)C3CCC3	     -7.30
17790	Z905151528	Cl.CC1=CC=C(CNC(C)C=2C=CC(=CC2)NC(=O)C3CC3)O1	     -7.30
17791	Z403696376	CC(CN1C=CC=N1)NC(=O)C2CCCN(C2)C(N)=O	     -7.30
17792	Z1142725078	CCN1CCOC(CNC=2N=CC=C(N2)C(F)(F)F)C1	     -7.30
17793	Z89608690	CC(NC(=O)C=1C=C(N=C2C=CC=CC12)C3CC3)C4=CC=CO4	     -7.30
17794	Z403317846	CN(CC(=O)NC1CCCCNC1=O)S(C)(=O)=O	     -7.30
17795	Z2619945609	CN1N=NC=C1CC(=O)N2CCCC2CC=3C=CC=CC3	     -7.30
17796	Z1123948888	O=C(CC=1C=CC=CC1Br)N(CC=2C=CC=CN2)C3CC3	     -7.30
17797	Z3290646992	CC=1C=CC=CC1CN2C(=O)NC3(COC3)C2=O	     -7.30
17798	Z2475967807	C[C@@H](C(=O)O)N(C)S(=O)(=O)C1=CC=CC=2SC=NC12	     -7.30
17799	Z3216017263	CC(CO)(CO)NC(=O)NC1=CC=CC=C1S(=O)C(F)(F)F	     -7.30
17800	Z1407942716	CC=1C=CC(C)=C(C1)N(C)C(=O)C=2C=NC=C(C2)C=3C=CC=CC3	     -7.30
17801	Z14147371	CCC1(CC)NC(=O)N(CC(=O)NCCC=2C=CC(F)=CC2)C1=O	     -7.30
17802	Z27369126	N#CC1=C(NC(=O)C=2C=CC=C(F)C2)SC=3CCCCC13	     -7.30
17803	Z56793991	CCN(CC)S(=O)(=O)C1=CC=C2C(=C1)N=C3CCCCCN23	     -7.30
17804	Z2454229427	O=C(C1CCC2CC2C1)N3CCC(C3)C=4C=CC=NC4	     -7.30
17805	Z2755375188	O=C(O)C(CC1CC1)NC(=O)C2=COC(=C2)C(F)F	     -7.30
17806	Z53844520	O=C(CN1C=C(C=C(Cl)C1=O)C(F)(F)F)NC2=NC=CS2	     -7.30
17807	Z1919281202	CC=1C=CC=CC1CS(=O)(=O)N[C@@H]2C[C@H]2C=3C=CC(F)=CC3	     -7.30
17808	Z2732656060	O=C(CC=1C=CC(F)=C(F)C1)N2CCC(C2)N3C=CN=N3	     -7.30
17809	Z2957519882	COC(C(=O)NC1=NC=NN1C)C=2C=CC=CC2C(F)(F)F	     -7.30
17810	Z4010112368	C[C@@H]1CC=CC[C@H]1C(=O)N[C@H]2C[C@H]2[C@H]3C[C@H]3C(=O)O |&1:1,6,&2:10,12,&3:13,15,r|	     -7.30
17811	Z1190623969	CC1=NC(=CS1)C(=O)NC2=CN=CC=C2N3CCCCC3	     -7.30
17812	Z1614660036	CC=1C=CC=CC1OCCNC(=O)C2(CC2)C(=O)O	     -7.30
17813	Z1139216143	CC1=NN(C)C(C)=C1C2CCCN2C=3N=CN=C4C=CSC34	     -7.30
17814	Z1413997425	O=C(C=1C=NC=C(F)C1)N2CCC3(CCCCC3)CC2	     -7.30
17815	Z1076784060	CCOC=1C=C2CC(C)OC2=CC1CNCC3=NC=CN3	     -7.30
17816	Z1327715398	CN1CCN(CC=2C=CC=CC21)C(=O)NC=3C=CC(=CC3)S(C)=O	     -7.30
17817	Z729107638	COC=1C=CC(=CC1)CNC(=O)C2=CC(C)=NN2	     -7.30
17818	Z2234068883	CC(C)C(CNS(=O)(=O)C1(C)CC1)N2CCN(C)CC2	     -7.30
17819	Z2691159146	CN1N=CC=C1[C@@H]2OCCC[C@H]2CN3CCC=4NN=CC4C3 |&1:6,11,r|	     -7.30
17820	Z224530514	CC=1C=CC=C2SC(=NC12)NC(=O)C=3C=CC=C4N=CC=CC34	     -7.30
17821	Z1470702725	Cl.CC=1C=CC=C(C1)CC(=O)N2CCC(N)CC2C	     -7.30
17822	Z44605942	COC=1C=CC(=CN1)NC(=O)NC=2C=CC=C(C2)C(F)(F)F	     -7.30
17823	Z1341472634	COC=1C=CC=C(C1)OC=2N=CC=CC2CNC(C)C3CC3	     -7.30
17824	Z3290588415	CCN1CCN(CC1)C(=O)C2=CC=NC=3N=CC=NC23	     -7.30
17825	Z1942705918	O=C(CC=1N=CC=CC1F)N2CCCC(C2)OCC3CC3	     -7.30
17826	Z231747026	CC(NC(=O)CN1CCC=2SC=CC2C1)C3=CC=CO3	     -7.30
17827	Z1436233317	COC=1C=CSC1C(=O)N2CC=3C=CC=CC3CC2C(=O)O	     -7.30
17828	Z2782788627	CC1CC(CO1)C(=O)NCC(N2C=NC=N2)C(F)(F)F	     -7.30
17829	Z2094689169	CC(NC=1N=CN=C2SCC(=O)NC12)C=3C(F)=CN=CC3F	     -7.30
17830	Z203139564	COC1CCN(CC1)C(=O)CNC(=O)C2=CC=CS2	     -7.30
17831	Z1169953096	CCN(CC1=NC(=NO1)C=2C=CC=CN2)C=3C=CC=CC3	     -7.30
17832	Z3026726046	CC1CCCN(C1)C(=O)C=2C=CC=3NN=CC3N2	     -7.30
17833	Z1270435312	CNCC1=CN(CC=2C=CC(=CC2)N3C=CC=N3)N=N1	     -7.30
17834	Z2995154533	OCCN1C=C(C=N1)NC2CCOC32CCCC3	     -7.30
17835	Z3393494586	C1=NNC(=N1)[C@@H]2CCCN2C=3N=CN=C4SC=NC34	     -7.30
17836	Z2273199410	COCC1(C)CCN(C1)C=2N=CC(=CC2Cl)C(=O)N(C)C	     -7.30
17837	Z71580715	CC1=C(OC=2C=CC=CC12)C(=O)NC=3C=CC(C)=CN3	     -7.30
17838	Z1583992265	CC1=NN=C(CN2CCCCC2C3=NC=4C=CC=CC4N3C)S1	     -7.30
17839	Z30954454	CC=1C=CC(=CC1F)NC(=O)C=2C=CC=CC2N3C=NN=N3	     -7.30
17840	Z2027201482	C=CCOC=1C=CC=CC1C(=O)N2CC(C2)N3N=C(C)N=C3C	     -7.30
17841	Z992562696	CNC1CCCN(C1)C(=O)CC=2C=CC=C(Br)C2	     -7.30
17842	Z2483076113	CC1COC(CN1CCOCC(=O)O)C=2C=CC=C(Cl)C2	     -7.30
17843	Z2379558675	CN1C(=NN=C1C=2C=CC=NC2)SCC=3C=CC=CC3OC4CC4	     -7.30
17844	Z1973296278	CCN1C=CN=C1C2CCCCN2C(=O)C=3C=CC=C4OC(C)=NC34	     -7.30
17845	Z1900070019	CC=1C=C(N=NC1C)NC(=O)C2CCCOC2C(C)C	     -7.30
17846	Z2581487614	O=C(O)CC1(CCOCC1)NC(=O)C=2C=CC=CN2	     -7.30
17847	Z2952667995	CC=1C=NN(C)C1NC(=O)N2CCCC2C=3C=CC(O)=CC3	     -7.30
17848	Z339544818	O=C(NCCC(C=1C=CC=CC1)C=2C=CC=CC2)N3CCCC3	     -7.29
17849	Z2053528984	COC=1C=CC(=CC1F)CN2C[C@H](C[C@H]2CO)OC	     -7.29
17850	Z1246166885	CCN(C(=O)C1=NN(C=C1OC)C=2C=CC=CC2)C3=NC(C)=CS3	     -7.29
17851	Z19724424	O=C(COC=1C=CC=CC1F)NC=2C=CC=3CCCC3C2	     -7.29
17852	Z295454484	COC=1C=CC(=CC1OCC=2C=CC=NC2)C(=O)O	     -7.29
17853	Z2683060981	CC(C)(C)OC(=O)C=1C=CC(Cl)=C(C1)NC(=O)NCCO	     -7.29
17854	Z71576971	O=C(CC=1C=CC=C2C=CC=CC12)NC=3N=CC=CC3O	     -7.29
17855	Z2052663725	CO[C@@H]1C[C@@H](CO)N(C1)C=2N=C(C)C=C(N2)C(F)(F)F	     -7.29
17856	Z1921310543	COC(=O)[C@H]1CC[C@H](C1)NC(=O)N2CCC(CC2)C(F)(F)F	     -7.29
17857	Z2969859513	CNC(=O)C=1C=C(C=CN1)N2CCOC(C2)C(F)(F)F	     -7.29
17858	Z18489648	CCCNC(=O)CSC1=NC2=CC=C(C=C2S1)OCC	     -7.29
17859	Z48850125	OC=1C=CC(C2=CSC(=N2)N3CCCCC3)=C(O)C1	     -7.29
17860	Z979241138	CC(NC=1N=CN=C2SC=CC12)C(=O)N3CCOCC3	     -7.29
17861	Z2956404337	CCN(CC(C)(C)O)C(=O)CN1N=C(C=2CCCCC21)C(F)(F)F	     -7.29
17862	Z3077927197	CC1=NN=C(S1)N2CCN(CC2)C=3N=CN=CC3C	     -7.29
17863	Z2186870503	CC(C)(C)N1C=NC(=N1)C(=O)N2CCCC2C3=NC=CS3	     -7.29
17864	Z56174518	CCCCN1C(=O)CC(SC2=CC=CC=C2C(=O)O)C1=O	     -7.29
17865	Z324736226	CC=1C=CC(=CC1C)NC(=O)C2CCCN(C2)C=3C=NC=CN3	     -7.29
17866	Z96008163	CCN(CC)S(=O)(=O)C1=CC(C)=C(C)C(=C1)NC(C)=O	     -7.29
17867	Z872214534	CC=1N=CSC1C(=O)NC2=NC=3C=CC=CC3N2C(C)(C)C	     -7.29
17868	Z1781682154	COC=1C=CC=C2C1CCC2NC(=O)N(C)CC3(CCC3)N(C)C	     -7.29
17869	Z827676026	CC(C)C=1C=CC=C(C1)N(C)C(=O)NC2CCS(=O)(=O)C2	     -7.29
17870	Z115639266	CC1=CC=C(S1)S(=O)(=O)NC=2C=CC=C3C=CC=NC23	     -7.29
17871	Z437346542	CC1=CC=C(CNC(=O)CCCN2C(=O)OC=3C=CC=CC32)S1	     -7.29
17872	Z1886782672	CCN1C(C)=CC(C(=O)N2C[C@@H](CO)[C@@H](C2)C=3C=NN(C)C3)=C1C	     -7.29
17873	Z354296672	C=1C=CC2=C(N=CN=C2C1)N3CCCN(CC3)C4=NC=NC=5C=CC=CC45	     -7.29
17874	Z873124578	O=C(NC=1C=CC=C(C1)C(F)(F)F)N2CCNC(=O)CC2C=3C=CC=CC3	     -7.29
17875	Z2866905867	C#CCCC1(CCC(=O)N2CC3(C2)CCCOC3)N=N1	     -7.29
17876	Z2052788636	CC=1C=CC=2OC(=NC2C1)N3CCC[C@H]4C(=O)N(C)C[C@H]43	     -7.29
17877	Z45692840	O=S(=O)(NC=1C=CC=CC1N2CCCCC2)C3=CC=CS3	     -7.29
17878	Z818806790	CC=1C=CC=C(C1)C2=NN3C=NC=4C=CC=CC4C3=N2	     -7.29
17879	Z162758228	CCCN1CCC(CC1)NCC(=O)N(C)C2CCCCC2	     -7.29
17880	Z1905657409	O=C(NC=1C=CN=CC1)C=2C=CC=C(C2)NC(=O)C(F)F	     -7.29
17881	Z101958994	CC=1C=CC(CN(C)C(=O)C2=NNC=3C=CC=CC23)=C(C)C1	     -7.29
17882	Z415676798	O=C(NC(=O)C=1C=CC=CC1)NC2CCCCCC2	     -7.29
17883	Z3584402684	C[C@@H](NC(=O)C1=CN=C2CCCCCN12)C=3C=CN=CC3	     -7.29
17884	Z2771545946	CC=1C=CC(=CN1)NC(=O)N2C[C@H]3CC[C@]3(C2)C(F)(F)F |&1:12,15,r|	     -7.29
17885	Z88272934	COC=1C=CC(=CC1F)C(=O)NC2=NC=3C=CC=CC3N2	     -7.29
17886	Z992374200	CC1=CC=2C=CC=CC2N1CC(=O)NC3(CO)CCCC3	     -7.29
17887	Z85517985	CC1=C(OC=2C(Cl)=CC=CC12)C(=O)NC=3C=CN=CC3	     -7.29
17888	Z1374956093	CC1=NC=C(CN(C)S(=O)(=O)C=2C=C(C)C(F)=CC2F)S1	     -7.29
17889	Z1255533754	O=C(CCC=1C=CC(Cl)=CC1)N2CCC(O)(C2)C(F)(F)F	     -7.29
17890	Z1929994303	CCN(CC(O)C(F)(F)F)C1CCN(C1=O)C=2C=CC=CC2OC	     -7.29
17891	Z4282859773	C#CCCC1(CCC(=O)NCC2=CN3C=C(Cl)C=C(Cl)C3=N2)N=N1	     -7.29
17892	Z26752172	CCOC=1C=CC=CC1NC(=O)C2=C(C)ON=C2C=3C=CC=CC3	     -7.29
17893	Z409625556	CC1=CC(CN(C)C(=O)NC2=CC=CC(F)=C2)=NO1	     -7.29
17894	Z57289412	CC(=O)NC1=CC=CC(=C1)C2=CN3C=CC=C(C)C3=N2	     -7.29
17895	Z24158173	CC1=NN=C(SCC(=O)NC=2C=C(F)C=CC2F)N1C=3C=CC=CC3	     -7.29
17896	Z60745031	COC(=O)C=1C=CC(=CC1)C(=O)NC=2C=CC=CN2	     -7.29
17897	Z29096948	O=C(NC1=NC2=C(CCC=3C=CC=CC23)S1)C4CC4	     -7.29
17898	Z1430671251	O=C(NCC1CCN(CCO)CC1)C=2C=CC=C(Br)C2	     -7.29
17899	Z2961873108	O=C(NCC1CCCN1CC(F)(F)F)C=2C=CNC(=O)C2	     -7.29
17900	Z1840495176	CC=1C=C(N=C(C)N1)NCC(C)(C)CN2CCCC2	     -7.29
17901	Z1552906307	CCC(NC(=O)C=1C=C(Cl)C=2OCCCOC2C1)C(O)C(F)(F)F	     -7.29
17902	Z3136994047	CN(C)CC=1C=CC=CC1C(=O)N[C@@H]2CC=3C=CC=CC3[C@H]2N	     -7.29
17903	Z3292798294	CN1C=NC=2C(=O)N(C=NC21)CC(O)C3CCC3	     -7.29
17904	Z986070478	CC1=CSC(=N1)C2CCCCN2CC3=NC(C)=NO3	     -7.29
17905	Z2296016523	CC1=NC(=CS1)CC(=O)NC(C(=O)O)C=2C=CC(F)=C(C)C2	     -7.28
17906	Z25045346	CC=1C=CC(C)=C(C1)SCC2=CC(=O)N3C=C(Br)C=CC3=N2	     -7.28
17907	Z2959512180	COC=1N=CC=C(N1)C(=O)N(C)C(C)(C)C=2C=CC=CC2	     -7.28
17908	Z2234881528	CCCNC(=O)NC=1C=CC=2CN(CC(F)F)CC2C1	     -7.28
17909	Z52306460	CNC(=O)CNC(=O)COC(C=1C=CC=CC1)C=2C=CC=CC2	     -7.28
17910	Z2271736360	CC(CN1CCN(C)CC1)NC=2C=CN=C3C=C(F)C(Cl)=CC23	     -7.28
17911	Z2017921961	CN1N=CC=C1C2=CC3CCC(C2)N3C(=O)C4CC=CC4	     -7.28
17912	Z1762042844	CN(CCN1C=CC=N1)C=2C=C(N=CN2)NC3CCCOC3	     -7.28
17913	Z1272620325	CCC(NC=1N=C(C)N=C2C1C=NN2C)C=3C(C)=NN(C)C3C	     -7.28
17914	Z1139466772	CN1C(CN2CCCC(CN3C=NC=N3)C2)=NC=4C=CC=CC41	     -7.28
17915	Z2055486794	CO[C@H]1C[C@@H](CN(C)CC(=O)NC=2C(C)=NNC2C)N(C)C1	     -7.28
17916	Z423954974	O=C(NCC=1C=CC=NC1N2C=NC=N2)C=3C=CC=CC3O	     -7.28
17917	Z1577077041	CN1N=CC(NC(CO)C=2C=CC(Cl)=C(F)C2)=C(Cl)C1=O	     -7.28
17918	Z216439362	COC=1C=C(Cl)C(C)=CC1NC(=O)CC=2C(C)=NN(C)C2C	     -7.28
17919	Z17107323	O=C1NC2(CCSC2)C(=O)N1CC=3C=CC(F)=CC3	     -7.28
17920	Z1192275944	CCN(CC)C(=O)C1CCCN1CC(=O)NC=2C=CC(Cl)=CN2	     -7.28
17921	Z2480343384	CC=1OC=NC1CNC(=O)C2CCC=3C=CC=CC3C2	     -7.28
17922	Z2054920945	O=C(CN1C=CC=N1)N2CCC[C@H]2CN3C=C(N=N3)C4CC4	     -7.28
17923	Z1743198096	CCC(O)CN1C(=O)NC(C)(C1=O)C=2C=CC(F)=CC2Cl	     -7.28
17924	Z1607187559	COC1=CC=C2N=C(C=CC2=C1)N3C[C@H](C)O[C@H](C)C3	     -7.28
17925	Z409671428	O=C(NCC=1C=C(Br)C=CC1F)NC2=NC=CS2	     -7.28
17926	Z641355202	CCOC=1C=CC=CC1N2CCN(CC2)C3=NC=4CCCC4C=C3C#N	     -7.28
17927	Z2217962202	CCC1=NOC(C)=C1CNC=2N=CN=C3C=CC(C)=CC23	     -7.28
17928	Z1759421018	O=C(CCC=1C=COC1)NC[C@@H]2C[C@H](F)CN2CC3=NC=CS3	     -7.28
17929	Z2757859566	CC1(C)CC(C1)C(=O)N[C@H]2CCC[C@H]2CN3C=C(CCCO)N=N3 |&1:9,13,r|	     -7.28
17930	Z188902912	CC1=NN(C(C)=C1NC(=O)CC2CCCC2)C=3C=CC=CC3	     -7.28
17931	Z29324656	CCN1N=NC=2C=C(C=CC21)C(=O)NC3=NC=C(C)S3	     -7.28
17932	Z115199808	CC=1OC=CC1C(=O)NC=2C=CC=CC2C(=O)NCC(F)(F)F	     -7.28
17933	Z281704024	CC1=CC(C(=O)N2CCCC2C3=CC=CN3C)=C(C)O1	     -7.28
17934	Z2054567239	CO[C@H]1C[C@@H](CN(C)C(=O)CCC=2C=NN(C)C2C)N(C)C1	     -7.28
17935	Z1891479203	CCC1(CCCC1)C2=NOC(CC=3C(C)=NN(C)C3C)=N2	     -7.28
17936	Z1410863034	O=C(NC=1C=CC=CC1F)N2CC(C2)OCC(F)F	     -7.28
17937	Z2866906422	C#CCCC1(CCC(=O)N2CCOC=3C=C(C)C=CC32)N=N1	     -7.28
17938	Z1463082058	CCC=1C=CC=CC1C(=O)N2CCC(C(=O)O)C=3C=CC=CC32	     -7.28
17939	Z18450435	CC=1C=CC=2C(=CC(=O)OC2C1)COC(=O)C3=CC=CS3	     -7.28
17940	Z29634868	CCCC1=CC(=O)OC2=CC(=CC=C12)OC(C)=O	     -7.28
17941	Z30610912	CC1=C(OC=2C(Cl)=CC=CC12)C(=O)NC=3C=CC(C#N)=CC3	     -7.28
17942	Z2058607216	CO[C@H]1C[C@@H](C(=O)N2CCC(CC2)C=3C=CN=CC3)N(C)C1	     -7.28
17943	Z2755378616	O=C(O)CC1CCCCN1C(=O)C=2C=NN(C2)C(F)F	     -7.27
17944	Z94841115	N#CC=1C=CC=NC1N2CCC(CC2)C3=NN=C4C=CC=CN34	     -7.27
17945	Z30953301	O=C(CC1=CN2C=CSC2=N1)NC=3C=CC(Cl)=CC3C(F)(F)F	     -7.27
17946	Z1229868129	CCN(C(=O)CN1CCCC1=O)C=2C=CC=CC2C(=O)OC	     -7.27
17947	Z25755467	CC(C)N(C(=O)CN1C(CO)=NC=2C=CC=CC21)C(C)C	     -7.27
17948	Z2523776507	CC=1C=CC(=CC1C)OCC2=NN=C3CCOCCN23	     -7.27
17949	Z1785828214	CCN1C=NC=2C(=NC=NC21)N3CCCN(CC3)C4=NC=CC=C4F	     -7.27
17950	Z169692416	CC=1C=COC1C(=O)NC(C2=NC=CN2C)C=3C=CC(F)=CC3	     -7.27
17951	Z2464787479	CC=1C=CC(NC(=O)[C@H]2NCCO[C@@H]2C)=C(C)N1	     -7.27
17952	Z1824332911	OCC1=CN(N=N1)[C@@H]2CCCC[C@@H]2NCC3=CC=CS3	     -7.27
17953	Z2273446997	CCN1C=NC=2C(=NC=NC21)NCC=3C=CN=C(C3)C(F)(F)F	     -7.27
17954	Z3091717336	C#CC=1C=CC(=CC1)C(=O)N2CCC3CCC(O)C2C3	     -7.27
17955	Z2053340027	CO[C@H]1C[C@@H](C(N)=O)N(CC(C)=CC=2C=CC=CC2)C1	     -7.27
17956	Z2372368792	CC1=CC(=CC(C)=N1)CNC(=O)C2COC=3C=CC=CC3C2	     -7.27
17957	Z432166698	O=C1C=CC(=NN1CC=2C=CC(F)=CC2)N3C=NC=N3	     -7.27
17958	Z733863210	COC=1C=CC(=CC1O)CNC(=O)C2CC=CCC2	     -7.27
17959	Z840390176	CC=1C=C(NC(=O)C(C)N(C)CC2=CSC=N2)ON1	     -7.27
17960	Z2958476025	COC(C(=O)NC1=NN=CN1C)C=2C=CC=CC2C(F)(F)F	     -7.27
17961	Z403713198	CC(CN1C=CN=C1)NC(=O)CN2CCCCCC2=O	     -7.27
17962	Z44427592	CC1=CC=CC(C)=C1N2C(=O)CC(NC=3C=CC=CC3)C2=O	     -7.27
17963	Z27670749	CC1=CC(C(=O)NC2=CC(C)=CC=C2C)=C(C)O1	     -7.27
17964	Z1778712433	CC=1C=CC(F)=CC1CN2C=NC(=CC2=O)C3CCC3	     -7.27
17965	Z219398596	CC1=CSC(CNC=2N=C(C)N=C3SC(C)=C(C)C23)=N1	     -7.27
17966	Z4368577876	CC1(CC1(F)F)C(=O)NC(C=2N=NNN2)C3CCCCC3	     -7.27
17967	Z1900872417	OC1(CCN(C1)C2=NC=CN3C=NN=C23)C4CC4	     -7.27
17968	Z27797644	COC=1C=CC=CC1NC(=O)C=2SC=3C=CC=CC3C2Cl	     -7.27
17969	Z1898954102	O=C(NC=1C=CC=CC1)N2CCOC=3C=CC(F)=CC3C2	     -7.27
17970	Z207321378	O=C(CSC=1N=C2N=CC=CN2N1)N3CCC=4C=CC=CC43	     -7.27
17971	Z2627893527	CCN1C=CC=C1CN[C@@H]2CCO[C@H]2C3=CN(C)N=C3C |&1:9,13,r|	     -7.27
17972	Z2053382914	CC(C)N1C=CC(CN2CCCC(O)(CN3C=CN=N3)C2)=N1	     -7.27
17973	Z1192466972	O=C(COCC1CCCO1)NC=2C=CC=NC2N3CCCC3	     -7.27
17974	Z316977948	O=S(CC1=COC(=N1)C2=CC=CS2)CC=3C=CC=C(Cl)C3	     -7.27
17975	Z2040004834	FC=1C=CC=CC1CCCNC(C2=NN=CN2)C=3C=CC=NC3	     -7.27
17976	Z1278159553	CC1C=2C=CC=CC2CCN1C(=O)NC3=CC=C4C=CN(C)C4=C3	     -7.27
17977	Z3009205760	CC1CCCCN1S(=O)(=O)NCCC=2C=NOC2	     -7.27
17978	Z1767837343	O=C(NCC1CCN(CC(F)(F)F)CC1)C=2C=CC=C3C=CNC23	     -7.27
17979	Z2011709155	CSC=1C=CSC1C(=O)N[C@H]2CCCO[C@@H]2C=3C=CN=CC3	     -7.27
17980	Z14509100	O=C(CN1C=C(C=C(Cl)C1=O)C(F)(F)F)NC=2C=CC=CC2Br	     -7.27
17981	Z2613433213	CC=1N=C(C)C(C)=C(N1)NCC=2C=CC=NC2N	     -7.27
17982	Z409510734	CC=1C=C(C=CC1F)CNC(=O)NC2=NN=CS2	     -7.26
17983	Z192718758	CCN1C(=O)N(CCC(=O)NC=2C=CC(F)=C(F)C2)C=3C=CC=CC31	     -7.26
17984	Z69031767	O=C(C=1C=C(N=C2C=CC=CC12)C=3C=CC=CC3Cl)N4CCC4	     -7.26
17985	Z2033410451	O=C(N[C@@H]1C=2C=CC=CC2C[C@@H]1O)C=3C=CNC3C4CC4	     -7.26
17986	Z2274573869	COC(=O)CN1C=C(CSC2=CC=CC(O)=C2)N=N1	     -7.26
17987	Z235511348	CC1=CC=2C(=NC=NC2S1)SCC(=O)NC=3C=CC=CC3	     -7.26
17988	Z23154099	N#CC=1C=CC=CC1CN2C(=O)C3CC=CCC3C2=O	     -7.26
17989	Z2477312694	O=C(C=1C=COC1C2CC2)N3CCOC=4C=C(F)C(F)=CC43	     -7.26
17990	Z1097342145	CC1=CC=C(S1)C2CC2C(=O)NC(CC(=O)O)C=3C=CC=CC3	     -7.26
17991	Z26413405	COC=1C=CC(=CN1)NC(=O)C2=CC=3C=CC=CC3N2	     -7.26
17992	Z2683072074	O=C(NC=1C=CC(=NN1)C2CC2)N3CCC3C(F)(F)F	     -7.26
17993	Z221346402	CC1=CC(C)=C(NC(=O)CC(C(=O)O)C=2C=CC=CC2)C(C)=C1	     -7.26
17994	Z1896945700	CC(C)(C)C1(C)NC(=O)N(CC=2C=CC=CN2)C1=O	     -7.26
17995	Z1022451482	CC=1C=CC(=CN1)C(=O)N(C)C(C=2C=CC=C(F)C2)C=3C=CC=CN3	     -7.26
17996	Z1203680498	CN(CCO)C1(CNC=2N=CN=C3C=CSC23)CCCCC1	     -7.26
17997	Z54976226	O=C(COC=1C=CC=CC1Cl)N(CC2=CC=CO2)CC3=CC=CS3	     -7.26
17998	Z1518844950	CC(C)CCN1C=CC(=N1)NC(=O)N(C)C2CCSC2	     -7.26
17999	Z441241656	O=C1C(=CC(=NN1CC=2C=CN=CC2)C=3C=CC=CC3)C(F)(F)F	     -7.26
