Rank	Ligand	SMILES	CNN_affinity	CNN_score
17386	Z1891069091	CN(C)C(=O)N1CCC(CC1)C2=NC(=NO2)C3=C(N=CN3C)[N+]([O-])=O	5.75161	0.57414
17387	Z56765559	CC=1C=CC(=CC1)C2=NN=C(NC=3C=CC=CC3)O2	5.75158	0.57338
17388	Z356373626	CN(C(=O)COC=1C=CC=C(C1)C2=NN=CO2)C=3C=CC=CC3	5.75136	0.54868
17389	Z1849978215	CCC1COCCN1C(=O)[C@H]2C[C@]32CCOC4=CC=C(F)C=C43	5.75133	0.18212
17390	Z1637952261	CC=1C=C2OCOC2=CC1NC(=O)N(C)C3CCC3	5.75083	0.61361
17391	Z2403154218	CCC1=CN=C(CNC(=O)CN2CCCCC(O)C2=O)O1	5.75075	0.60346
17392	Z1438100578	CC1=NC=CN1C2=CC=C(C=C2F)CNS(=O)(=O)CC3CCCC3	5.75075	0.34069
17393	Z1823419818	CC1CN(CCCO1)C(=O)NC=2C=CC(Cl)=C(C2)S(C)(=O)=O	5.75053	0.54599
17394	Z409993468	CC(C)(C)C=1C=CC=CC1NC(=O)NCC=2C=CC=CN2	5.75049	0.64651
17395	Z2360788168	COCC1CCC(CC1)NC(=O)NC2=NC(C)=NO2	5.75041	0.74472
17396	Z2639088173	CC=1C=CC=C(C(=O)NCC2CCCN(CC=3N=CON3)C2)C1F	5.75027	0.30609
17397	Z51906076	CNC(=O)C=1C=CC=C(C1)NC(=O)CC=2C=CC=CC2C	5.75009	0.46634
17398	Z3008658351	CC#CCN(C)S(=O)(=O)C=1C=CC(=CC1)OCC(=O)O	5.74988	0.56437
17399	Z414266690	NC(=O)C=1C=C(C=CC1Cl)NC(=O)N2CCOCC2	5.74985	0.68267
17400	Z963573534	CN1N=CC=C1C(=O)N2CCCCC2CCC(=O)O	5.74949	0.493
17401	Z356569820	CC(C)CN1CC(CC1=O)C(=O)NC2=NC=3CCCC3S2	5.74949	0.46027
17402	Z1341423158	CC(NCC=1C=CC=NC1OC=2C=CC=C(F)C2)C3CC3	5.74942	0.64347
17403	Z3292798294	CN1C=NC=2C(=O)N(C=NC21)CC(O)C3CCC3	5.74936	0.77305
17404	Z1962235522	CCC(C)(OC)C(=O)NC=1C=CC=2N=CNC(=O)C2C1	5.74921	0.79177
17405	Z954439788	CN1CCOC(CNC2=NC=CC(=N2)C(F)(F)F)C1	5.7489	0.67968
17406	Z2607816990	O=C(O)CN1C=CC(=N1)NC(=O)C=2C=CC(=C(F)C2)N3CCOCC3	5.74885	0.47799
17407	Z825899636	CCCC=1C=CC(=CC1)C(=O)NCCNC(C)=O	5.74879	0.59769
17408	Z1943359340	O=C(C1CCC(O)CC1)N2CCC(CC3CCCC3)C2	5.74863	0.52697
17409	Z2969014258	CC(CC=1C=CC=CC1F)NC(=O)N[C@@]23CC(=O)N[C@H]3CCCC2 |&1:14,19,r|	5.74833	0.48543
17410	Z2003641799	CC=1C=C(NC(=O)C2OC(C)CC2C)C(C)=C(C)C1O	5.74831	0.6067
17411	Z1521698918	N#CC=1C=CC=2CCN(C(=O)NC=3C=CN=CC3)C2C1	5.74827	0.48945
17412	Z1953603023	CC(C)S(=O)(=O)C=1C=CC(=CC1)C(=O)NCC2(CCC2)S(C)(=O)=O	5.74826	0.53818
17413	Z2950261124	CN1C(=O)OC=2C=CC(=CC21)CN3CC(C3)S(N)(=O)=O	5.74791	0.61533
17414	Z2952524637	CNC(=O)C=1C=CC(=NN1)NC(=O)N[C@H](C)C=2C=CC(F)=CC2C	5.74781	0.50964
17415	Z108794884	CC=1C=CC(F)=CC1NC(=O)C2=CSC(=N2)C=3C=CSC3	5.74776	0.71956
17416	Z2292655912	COC=1C=C(F)C=C(C1)NC(=O)N2CCN(CC2)C3=CC=NC(F)=C3	5.7475	0.4248
17417	Z1444004162	O=C(O)C1=CC=C(S1)C(=O)N2CCC(CC=3C=CC=CC3)C2	5.74746	0.29727
17418	Z728818418	O=C(CN1CCNCC1)NCC2CC=3C=CC=CC3O2	5.7472	0.3845
17419	Z1238811968	CC(C)N1CC(CC1=O)C(=O)NC(CC(=O)O)C=2C=CC(F)=CC2	5.7469	0.55514
17420	Z1765295218	C[C@@H](O)CN1CCN(CC1)C2=CC=C(C#N)C(=C2)C(F)(F)F	5.74666	0.20859
17421	Z1639048604	CC1=CC(C)=NC(=C1[N+]([O-])=O)N2CC(C)C(C)C2	5.74655	0.36185
17422	Z2002992785	CC1=CC(=NN1C)C(C)NC=2C=CC(=CC2)C3=CN4CCCCC4=N3	5.74634	0.53272
17423	Z95516082	COC=1C=CC(Cl)=CC1NC(=O)C2=CSC(=N2)C3=CC=CS3	5.74625	0.75416
17424	Z1762655483	CN(CC(=O)O)C1CCN(CC1)C(=O)CC=2C=CC=3C=CC=CC3C2	5.74594	0.44116
17425	Z289356878	CCC(CC)C1=NN=C(NC(=O)C=2C=CC=NC2O)S1	5.74583	0.66595
17426	Z989449216	COC=1N=CN=C2CCN(CC12)C(C)C3=NC(=NO3)C4CC4	5.74513	0.67938
17427	Z1905079347	O=C(NC=1C=CC=C(F)C1)C=2C=CC=C(C2)NC(=O)C(F)F	5.74507	0.57745
17428	Z924351204	CN(C)C(=O)C1CCCN(C1)S(=O)(=O)C=2C=CC(=CC2)S(C)(=O)=O	5.74486	0.47383
17429	Z2121359079	CC(NC(=O)C1(CC1)C(=O)N(C)C)C2CCCN(C2)C3CCC3	5.74478	0.20736
17430	Z1650365272	CCCN1C=CN=C1C2=CC=CC(=C2)NC(=O)N3CCC(O)C3	5.74451	0.53459
17431	Z1607992414	COC=1N=C(C)C=CC1C(=O)N(C)C=2C=NN(C)C2	5.74439	0.57243
17432	Z46493739	NC(=O)C1CN(CC(=O)NC=2C=C(Cl)C=CC2Cl)C3=CC=CC=C3O1	5.74439	0.51349
17433	Z3077966345	CC=1C=C(N=C(N1)C=2C=CC=CN2)N3CCN4CCOCC4(CO)C3	5.74433	0.61476
17434	Z2057067000	CC1=CC=CC2=NC(=CN12)CN3C[C@H](F)C[C@H]3C(N)=O	5.74431	0.5771
17435	Z1730874466	CC=1C=C(C=CN1)N2CCN(CC2)C(=O)C3=CC=4C=CC=CC4N3	5.74381	0.45919
17436	Z916972118	CC(C)(CCC(=O)O)NC(=O)CN1C(=O)NC(C)(C)C1=O	5.74379	0.46743
17437	Z1259180486	O=C(O)CC=1C=CC=C(C1)NC(=O)C=2C=CC=3NC=CC3C2	5.74366	0.59045
17438	Z340005258	CC1=CC=NN1C=2C=CC(=CC2)C(=O)N3CCCN(CC3)S(C)(=O)=O	5.74347	0.37744
17439	Z1603310641	CC(C)(NC(=O)C=1C=CC(=CC1)OC2CCCCC2)C(=O)O	5.74341	0.60581
17440	Z1444051255	O=C(O)C=1C=CC=C(N1)C(=O)NCC=2C=CC=C3OCOC23	5.74303	0.52172
17441	Z2396480061	NC=1N=CN=C(NCC=2C=C(C=CN2)OC3CCNC3)C1Cl	5.7428	0.73415
17442	Z2482867089	O=C(O)COCCN1CCN(CC1)S(=O)(=O)N2CCCCCC2	5.74265	0.39862
17443	Z4010106530	O=C(O)[C@H]1C[C@H]1[C@H]2C[C@H]2NC(=O)[C@H]3CC[C@@H]4C[C@H]3CO4 |&1:3,5,&2:6,8,&3:12,15,17,r|	5.74263	0.44131
17444	Z2056966683	CC1CCC(O)(CN2CCCC2C3COCCC3(C)O)CC1	5.74263	0.28302
17445	Z435230778	CC(C)OC=1N=CC=CC1CNC(=O)C=2C=C(NN2)C3CC3	5.74257	0.80423
17446	Z2802973107	CC1(C)CC(O)CN(C1)C(=O)C2=COC(=C2)C(F)F	5.74245	0.63407
17447	Z27341241	CCN(CC)S(=O)(=O)C1=CC=C(OC)C(=C1)NC(=O)C=2C=C(C)ON2	5.74224	0.63749
17448	Z2982738186	CC1=CC=C(CN2C=C(CN3CCNC(=O)C3)N=N2)O1	5.74212	0.91425
17449	Z3686212009	CN1CCN(CC1)S(=O)(=O)N[C@@H]2CC(CN3C=C(Cl)C=N3)C[C@H]2O |&1:11,22,r|	5.7421	0.30644
17450	Z281704024	CC1=CC(C(=O)N2CCCC2C3=CC=CN3C)=C(C)O1	5.74187	0.39911
17451	Z1247533394	O=C(NC=1C=CN=CC1)NC2=CC=C(NCC3CCCO3)C(F)=C2	5.74187	0.6121
17452	Z1205070607	O=C(CN1CCCC1=O)NC2CCN(CC=3C=CC(=CC3)C(F)(F)F)C2	5.74181	0.36573
17453	Z1954659824	CCC1CN(CC2(CCOC2)O1)C(=O)C=3N=CC(C)=CC3O	5.74178	0.34837
17454	Z1802700886	COC=1C=C(C=C(C1)N(C)C(=O)C=2C=CC(C)=NC2)OC	5.74161	0.6739
17455	Z223382734	CC=1C=CC=C(C1)C(=O)N2CCN3C2=NC=4C=CC=CC43	5.74158	0.50859
17456	Z1455065560	CC1CC(C)(C)CC2(C1)NC(=O)N(CC(=O)NCCC(=O)O)C2=O	5.74152	0.28244
17457	Z33452549	CC=1C=CC=C(C1)C(=O)NC=2C=CC(C)=CC2O	5.74126	0.60953
17458	Z356369182	N#CC1=CN(C(=O)N(CC=2C=C3OCCOC3=CC2Br)C1=O)C4CC4	5.74084	0.56339
17459	Z2234881528	CCCNC(=O)NC=1C=CC=2CN(CC(F)F)CC2C1	5.74071	0.52
17460	Z2952971890	CCN1CCOC(CN2CCN(CC2)C(=O)C=3C=CN=C(C3)C4=CC=CO4)C1	5.7407	0.2478
17461	Z339662298	CC1=NC(=CS1)C=2C=CC(=CC2)NC(=O)N3CCCC3	5.74059	0.54493
17462	Z2948648139	CCN1CCCC(NC(=O)NC=2C=CC(C)=C3C=NNC23)C1=O	5.74042	0.74236
17463	Z2052669289	CO[C@@H]1C[C@@H](CO)N(C1)C=2C=C(C)N=C3C(F)=CC=CC23	5.73978	0.34309
17464	Z395891136	O=C(NC=1C=CC=C(C1)C2=CC=NN2)C=3C=CC=CC3C(F)(F)F	5.73955	0.57438
17465	Z1756312903	O=C(NCCN1C=CC=C1)NC=2C=C3CCC(=O)NC3=CC2F	5.7395	0.51336
17466	Z1183507594	O=C(NC1CCOCC1)C=2C=CC(=CC2)OC=3C=CC(F)=CC3F	5.73936	0.47827
17467	Z1408237661	CC1CN(CC1NC(=O)NC2CCCC(C2)S(C)(=O)=O)C3CC3	5.73932	0.38747
17468	Z1491357248	Cl.CC1CC(N)CCN1S(=O)(=O)C=2C=CC=C(F)C2	5.73916	0.38117
17469	Z55950384	O=C(O)C=1C=CC=NC1SCC(=O)NC2CCCCCCC2	5.73899	0.29876
17470	Z1958803132	CC(C)(C)C1=NC(=NO1)N2CC(C)(C)OC3(CCOC3)C2	5.73897	0.2534
17471	Z409672358	O=C(NCC=1C=CC(=NC1)N2CCCC2)NC3=NC=CS3	5.73885	0.63218
17472	Z199477488	COC=1C=CC=C(C1)C(=O)NCC2=COC(=N2)C3=CC=CS3	5.73868	0.69026
17473	Z281599504	COC=1C=C(C=CC1C)C(=O)N2CCCC2C=3C=CN=CC3	5.73866	0.52095
17474	Z2795912813	CCOC=1C=CC(=CC1)OC=2C=CC(=CC2)NC(=O)C(OC)OC	5.7386	0.65925
17475	Z56888681	O=C(O)CC=1N=C(SC1C=2C=CC(Cl)=CC2)C=3C=CC=NC3	5.73857	0.38813
17476	Z2072038698	O=C(NCCC1=NNC(=O)N1)[C@@H]2C[C@H]2C=3C=CC=CC3	5.73854	0.58885
17477	Z2963683556	CCCN1CCCC(C1)C(=O)NC2(CCOCC2)C=3N=CC=CN3	5.73837	0.61676
17478	Z1643429716	CC1=CN2CCN(CC(O)COCC=3C=CC=4OCOC4C3)CC2=N1	5.7383	0.28827
17479	Z1442456726	CC(N[C@@H]1CC[C@H](CO)CC1)C=2C=C(Cl)C=C(Cl)C2	5.73825	0.4698
17480	Z2734745988	COC=1C=CC(=CC1)C2=NOC(=N2)C3CCCN(C3)S(N)(=O)=O	5.73796	0.55623
17481	Z1914222653	COC(C)CS(=O)(=O)NC=1C=CC(F)=C(C1)C(=O)O	5.73794	0.63594
17482	Z2403797019	COCCN1CN(CC1=O)C(=O)CC2CS(=O)(=O)CCN2C	5.73789	0.60879
17483	Z228669554	O=C(O)C1=CSC(=C1)S(=O)(=O)NC=2C=CC=CC2OCC(F)(F)F	5.73788	0.51957
17484	Z2043966691	O=C(NC(CCC=1C=CC=CC1)C(F)(F)F)N2CCC2	5.73783	0.48817
17485	Z2353143734	COC=1N=CC=C(CNC=2C=CC=C3C(=O)NCCC23)N1	5.73762	0.52786
17486	Z4617350292	CC1=C(SC=2N=CN=C(N)C12)C(=O)N3CC(C3)N4CCCC4	5.7373	0.5911
17487	Z2058423839	C[C@@H]1CN(CC(=O)NC2=CC=C(N=C2)N3CCCCC3)C[C@H]1C(N)=O	5.73716	0.40486
17488	Z2175290980	CC(C)(C)OC(=O)NC1=CC=C2OC(C)(C)CC(NC(=O)C3CCOC3)C2=C1	5.73715	0.6209
17489	Z1894205476	CCOCC(O)CN1N=NN(C1=O)C=2C=CC=CC2	5.73701	0.63033
17490	Z2278355643	O=S(=O)(C1=CC=C2OCOC2=C1)N3CCC(F)C3	5.73688	0.61935
17491	Z1773662939	CC(C)OC=1C=CC(NC(=O)N2CCSCC2)=C(Cl)C1	5.73682	0.45245
17492	Z1444520141	CCN(CC(=O)O)C(=O)CN1N=CC=2C=CC=CC21	5.73651	0.69375
17493	Z1584358707	O=C(O)CCN1CCC(CC1)C=2C=CC(=CC2)C(F)(F)F	5.7365	0.35047
17494	Z2182042073	CN(C)S(=O)(=O)CCNC(=O)N1CCC(CC1)C2=CNC=3C=CC(F)=CC23	5.73642	0.31913
17495	Z372654300	O=C(NCCNC=1C=NC=CN1)C=2C=C(Cl)C=3OCOC3C2	5.73628	0.67919
17496	Z2063306944	CCCN1CCN(CC2=NN(C)C(=O)N2)C=3C=C(F)C=CC31	5.73627	0.7143
17497	Z2401844561	COC1CCCCN(CC(=O)N2CCC(CC2)C3=CNC=N3)C1=O	5.73622	0.30869
17498	Z1757091117	CN1C=CN=C1C2CN(CCN2C)C(=O)CCC=3C=CC=CN3	5.73617	0.31252
17499	Z1537562863	COC=1C=CC=C(C(=O)NCC2CCN(C2)C=3C=CC(F)=CC3)C1F	5.73617	0.40576
17500	Z2242908923	CC1CNCCN1C(=O)C=2C=CC=C(C2)CN3CCCC3=O	5.73617	0.49919
17501	Z416877196	OCC1CCN(CC2=NC=3C=CC=CC3N2C(F)F)CC1	5.73588	0.28114
17502	Z3085825715	CO[C@H]1COC[C@H]1NC(=O)C2=CNC=3C=CC=CC3C2=O |&1:2,6,r|	5.73587	0.62569
17503	Z2265466591	CC1=CC=2C=C(C=CC2N1)NC(=O)C3CCC4=NN=C(C5=CC=CC(C)=C5)N4C3	5.73579	0.52344
17504	Z3137894367	CC=1N=CC=CC1CCNC(=O)[C@@H]2C[C@H](N)[C@H]3C[C@@H]23 |&1:12,14,16,18,r|	5.7357	0.35495
17505	Z52659778	COC=1C=CC(=CC1)NC(=O)C=2C=CC=CC2NC(=O)CN3CCCCCC3	5.73558	0.3268
17506	Z25081414	CC1=CSC(=N1)NC(=O)COC=2C=CC(F)=CC2Br	5.73553	0.78464
17507	Z2766690384	CN1C=NC=2C=C(C=NC21)C(=O)N[C@@H]3C[C@@H](O)C43CCOCC4	5.73528	0.61657
17508	Z2765328525	COC=1C=CC=C(Cl)C1CNC(=O)[C@H]2CC[C@H](N2)C(=O)O	5.73511	0.34208
17509	Z372120412	O=C(NC=1C=CC(=CC1)C=2C=CNN2)C3CCC3	5.73506	0.60683
17510	Z30717407	CN(CC1=CC=CS1)C(=O)C2=CC=C(O)C(Cl)=C2	5.73498	0.39461
17511	Z1901750796	C[C@@H]1CN(CCN1C(=O)C=2C=C(F)C(F)=C(F)C2)C3CCOCC3	5.73456	0.24797
17512	Z2057474635	CSC=1C(F)=CC(=CC1F)NC(=O)N2CC(C2)NC(=O)C3CC3	5.73427	0.50821
17513	Z838109844	CCOC1CCCN(C1)C=2N=CN=C3N=CNC23	5.73418	0.57249
17514	Z1773023124	COC=1C=C(C)C(=CC1F)NC(=O)N2CCCN(CC2)C(=O)C3CC3	5.73408	0.35549
17515	Z1324005382	COC=1C=CC(=CC1)CNC(=O)C2CCN(CC2)C3=NN=NN3C	5.73406	0.39496
17516	Z354992830	CC1CN(CC=2C=CC(C#N)=CC2F)C(C)CO1	5.73399	0.41254
17517	Z2996350342	CC(C)C=1C=CC=CC1CN2C[C@H]3COC[C@]3(C2)C(=O)O |&1:12,16,r|	5.73392	0.18698
17518	Z230190792	CC=1C=CC=C(C1)C(=O)NC(C)C(=O)NC=2C=CC(=NC2)N3CCN(C)CC3	5.73357	0.55485
17519	Z1916037995	CC1CN(CCCNC(=O)C2=CC=CC(=O)N2)CC(C)O1	5.7335	0.39564
17520	Z54130495	CCOC(=O)C=1C=C(OC)C(=CC1NC(=O)C2=CC=CS2)OC	5.73342	0.69858
17521	Z1458994963	Cl.COC=1C=CC=CC1OC=2C=CC(=CC2)CNC(=O)C3CCNC3	5.73322	0.53268
17522	Z2006916453	CCC=1C=CN=C(C1)CNC(=O)N2C[C@@H](C)[C@@](C)(C2)C(=O)OC	5.73322	0.39628
17523	Z1277979652	O=C(NC=1C=CC(=CC1)COC2CCCC2)N3CC[C@H](O)C3	5.73305	0.59119
17524	Z2295754473	COC=1N=CC=C2C=C(C=CC12)NC(=O)NC3(C)CC3	5.73304	0.61404
17525	Z86395161	O=S(=O)(C=1C=CC(=CC1)CNC=2N=CN=C3SC=CC23)N4CCOCC4	5.73291	0.34187
17526	Z1987984398	O=C(COCCC=1C=CC=CC1)N2CCCC2C3CCCCC3O	5.73284	0.23498
17527	Z1243795137	COC=1C=CC(=CC1)NC(=O)N2CCCC2CN3C=CC=N3	5.73282	0.59658
17528	Z1689266521	O=C1NC2(CCC3=CC=CC=C3C2)C(=O)N1CC(O)C(F)(F)F	5.73276	0.27822
17529	Z815275720	CC1CC=2C=CC=CC2N1C(=O)NC=3C=NNC3	5.73275	0.69704
17530	Z1444353466	CC(C)OC=1C=CC(=CC1NC(=O)C2COCCO2)C(=O)O	5.73264	0.53607
17531	Z2735997417	CC1CC(C(=O)O1)N2CC=C(CC2)C=3C=CC(O)=CC3	5.73251	0.58838
17532	Z327472608	CSC1=NN=C(NC=2C=CC=C(C2)NC(C)=O)S1	5.73248	0.79944
17533	Z29809276	CC=1C=CC=C2SC(=NC12)NC(=O)C=3C=CC(O)=NC3	5.73248	0.7175
17534	Z1614680091	O=C(O)C1(CC1)C(=O)N2CCC(C2)NC(=O)NC=3C=CC(F)=CC3	5.73241	0.5017
17535	Z224013438	CCC1=NN=C(NC(=O)C2=CC=3C(C)=NN(C)C3S2)S1	5.73241	0.77669
17536	Z2714277630	CCC=1C=CC=C2NC(=CC12)C(=O)N3CCN(CC3)OC	5.7318	0.46582
17537	Z3393494354	CC=1C=C(N=C(N1)N2CCC[C@H]2C3=NC=NN3)C(F)(F)F	5.73169	0.6522
17538	Z2187101979	COC(C)(C(=O)N1CCCC2(C1)NC(=O)NC2=O)C3CC3	5.73161	0.41638
17539	Z2715302765	CN1C=C(C=N1)N2CC(CC2=O)C(=O)NCCC3(O)CCCOC3	5.7316	0.44497
17540	Z44499872	O=C1C=C(CN2CCN(CC2)C=3C=CC(O)=CC3)N=C4SC=CN14	5.73157	0.35255
17541	Z1971360793	CC1=NC(=CS1)C2CCCN2C(=O)NC=3C=CN(N3)C(C)C	5.73152	0.56915
17542	Z28174116	CC1(C)CC=2C=CC=C(OCC(=O)NC3=NC=CS3)C2O1	5.7315	0.83177
17543	Z2242924757	CCC(OC=1C=CC=CC1C(C)C)C(=O)N2CC[C@H](N)C2	5.73136	0.33896
17544	Z1759421018	O=C(CCC=1C=COC1)NC[C@@H]2C[C@H](F)CN2CC3=NC=CS3	5.73127	0.21472
17545	Z2062124852	CC(=O)N1CCCC(O)(C1)C(=O)N2CCC(C)=C(C)C2	5.73122	0.45412
17546	Z2054243279	CC(=O)N1CC(CCC1C(F)(F)F)NC(=O)C=2C=CC(=O)NC2	5.73116	0.32238
17547	Z52816745	CCN(CC(=O)NC=1C=CC=CC1C(=O)NC2CC2)CC3=CC=C(Cl)S3	5.73099	0.2689
17548	Z2086857252	CCN1N=CC=C1N2C(=O)NC3(CCSCC3)C2=O	5.73095	0.37981
17549	Z48852965	CC=1C=CC(=CC1)C2=CSC(=N2)NCC3CCCO3	5.73085	0.76449
17550	Z3381885527	CN1N=CC2=C1CCNC2C(=O)NCC3=NC=CS3	5.73078	0.50558
17551	Z2402988242	O=C(CN1CCCCC(O)C1=O)N2CCN(CC2)C=3N=CC(F)=CN3	5.7307	0.37192
17552	Z1587583287	CC(CN1CCOCC1)N2CC=C(CC2)C3=CNC4=CC(F)=CC=C34	5.73066	0.26817
17553	Z2457049727	CC(C)O[C@@H]1CCN(C1)C(=O)C2=CC=CN2C3CCCC3	5.73043	0.24897
17554	Z2063689117	COC[C@@H]1C[C@H](CN1C(=O)CN2C(C)=CC(C)=NC2=O)OC	5.7304	0.36779
17555	Z646226294	OCC1CCN(CC1)C=2C=CC(=CN2)CNC3=NC4=CC=CC=C4O3	5.73034	0.34385
17556	Z1756323813	O=C(NC1=CC=2CCC(=O)NC2C=C1F)N3CCN(CC4CC4)CC3	5.73031	0.32101
17557	Z4147319828	CC=1C=CN(C)C(=O)C1NC(=O)[C@@H]2C[C@H]2C=3C=CC=C(F)C3F |&1:12,14,r|	5.73024	0.43809
17558	Z2636306692	CNC(=O)NC1CCN(C1)C(=O)C2=CN=C3CCCN23	5.73023	0.5339
17559	Z2764300886	CNC(=O)C1CC(=O)N(C1)C2CN(C2)C(=O)C=3N=CC=C4OC=CC34	5.73021	0.40116
17560	Z2053437623	CO[C@@H]1C[C@@H](CO)N(CC=2C=NC(=NC2)N(C)C)C1	5.72995	0.66155
17561	Z1788344859	O=C(NC=1C=CC=2NC=CC2C1)C(=O)NC3=CC=C4COCC4=C3	5.72984	0.50625
17562	Z940571056	CC1=NN(CCC2=CC=CC=C2Cl)C(=O)C(C#N)=C1C	5.72934	0.52698
17563	Z573714500	O=C(NC=1C=CC=C(Cl)C1)N2CCCC2C3=CC=CN3	5.72929	0.47495
17564	Z3268553833	CCOC=1C=C(Cl)C=CC1NC(=O)N2CCC[C@@H](CO)[C@H]2CO |&1:17,20,r|	5.72878	0.46231
17565	Z770846660	CC=1C=C(ON1)C(=O)N2CCN(CC2)C(=O)NC=3C=CC(C)=C(Cl)C3	5.72844	0.3546
17566	Z1207445521	CCN(CC)CCOC1=CC=CC=C1NC(=O)C2CCCN2C(C)=O	5.72826	0.20443
17567	Z164747758	O=C(NC=1C=CC(Br)=CC1F)C=2C=CC=3NC(=O)CCC3C2	5.72821	0.56832
17568	Z1139471812	FC=1C=CC=C(C1)N2C=CC(CN3CCCC3CN4C=NC=N4)=N2	5.72798	0.2143
17569	Z1188489504	CC=1C=CC=C(C1)N2CCN(CC2)C(=O)C3CCS(=O)(=O)CC3	5.72785	0.31801
17570	Z115007784	COC=1C=CC(=CC1OC)C2=NC(=CS2)C(=O)NC3CC3	5.72785	0.71251
17571	Z1603742449	O=C(O)C=1C=CC(=CC1)CCC(=O)NC2CCOC3=CC=CC=C32	5.72781	0.23961
17572	Z1589679268	CCC=1C=CC(=CC1F)NC(=O)N2CCC(O)(CC2)C(F)(F)F	5.72756	0.48856
17573	Z2437607961	CCC1=NOC(CC)=C1CNS(=O)(=O)N2CCC(CC2)C(=O)O	5.72752	0.31097
17574	Z746627490	CN1C=NN=C1CNC(=O)NC=2C=CC(=CC2)OC3=CC=CC(F)=C3	5.7274	0.75266
17575	Z2595679553	CCCC(C(=O)O)N1C=CC(=N1)NC(=O)C=2C=C(C)N=CN2	5.72728	0.63866
17576	Z393218910	COC=1C=CC(=CC1OCC=2C=CN=CC2)NC(=O)C(C)C	5.72706	0.62975
17577	Z1139601924	COC(=O)C(C)N1CCN(CC2=CN=C(C)S2)CC1	5.72667	0.66648
17578	Z3690567181	O=C(O)C1=NNC=2C=C(C=CC12)OCC=3C=CC(=CC3)N4C=CC=N4	5.7266	0.40344
17579	Z2213494339	C[C@H]1OCC[C@H]1NC(=O)C=2C=CC(=CN2)OC(C)(C)C	5.72656	0.76872
17580	Z203889436	CC=1C=CC(=CC1)C2=CSC=3NC(=O)C=C(O)C23	5.72648	0.53697
17581	Z73238861	COC=1C=C(C=C(C1)OC)NC(=O)C=2C=NC=3C=CC=CC3N2	5.72645	0.5733
17582	Z28305740	O=C(NC1=NC(=CS1)C2=CC=CS2)C=3C=CC(=O)NN3	5.7264	0.83948
17583	Z3476325700	COC=1C=CC(Cl)=CC1NC(=O)N2CCN(C=3C=CN=CC3)C(C)C2	5.72619	0.37489
17584	Z1620948652	CCN1N=CC=C1CNC=2C(F)=CC=CC2N3CCCC3	5.72614	0.28565
17585	Z2504203180	CC1=NC(=CS1)CC(=O)NC(CC=2C=CN=CC2)C(=O)O	5.72612	0.81888
17586	Z2242007076	CC=1C=CC=CC1CC(=O)N2CCN(CC2)C(=O)CC3CCNCC3	5.72608	0.2558
17587	Z3061110919	CCN1C=CN=C1CN(CC(=O)O)CC2=CC=CC(C)=C2	5.726	0.25708
17588	Z1183251208	O=C(NC1CCN(CC(F)(F)F)C1=O)N2CC=3C=CC=CC3C2	5.72597	0.53774
17589	Z2953098500	CS(=O)(=O)C=1C=CN=C(C1)NC(=O)N2C[C@H](C[C@H]2C3CC3)C4CC4 |&1:15,17,r|	5.72595	0.57388
17590	Z3046836707	N[C@@]12CC[C@H]2CN(C1)C(=O)NCC=3C=CC=C4OCCOC34 |&1:1,4,r|	5.72593	0.39943
17591	Z2058045311	CC(C)N1C=CN=C1CN2CCO[C@H](C)[C@H]2C(N)=O	5.72566	0.50044
17592	Z1874221532	CC=1C=NC=CC1CCNC=2C=C(N=CN2)N3CCCC3	5.7255	0.65179
17593	Z1931654114	C[C@@H](NS(=O)(=O)C=1C=CC(OC(F)F)=C(F)C1)C(=O)O	5.72544	0.56321
17594	Z424953820	CC1=NC2=C(C#N)C=NN2C(O)=C1CC(=O)NC=3C=CC=CC3C(C)(C)C	5.72523	0.44313
17595	Z431569678	CC(NC=1C=CC(=C(C1)C(F)(F)F)[N+]([O-])=O)C(N)=O	5.72513	0.64635
17596	Z3367498290	CC=1C=CC(C2=NOC(=N2)C34CCOC4CCOC3)=C(F)C1	5.72467	0.52567
17597	Z2054884738	CO[C@H]1C[C@@H](CO)N(CC(=O)N2CCC(CC=3C=CC=CC3)CC2)C1	5.72426	0.34928
17598	Z2187829982	CC(C)N1N=CC=C1C(=O)N2CCC(O)C2(C)C	5.72411	0.56371
17599	Z1842998156	CNC=1SN=C(C)C1C(=O)NCC(F)(F)C(F)F	5.72403	0.69993
17600	Z1462429023	CC(C)NC(=O)NC(=O)C(C)N1CCN(CC1)C2CCOC2	5.72355	0.30708
17601	Z27749485	CCCCN1C(=O)N(C)C(=O)C2=C1NC(=O)C2CC(=O)NCC=3C=CC=CC3	5.72353	0.17307
17602	Z2453909365	CC1=NC(CCN(C)C(=O)CC=2C=CC=3OCCCC3C2)=NO1	5.72345	0.4255
17603	Z2752947054	CCN(C)S(=O)(=O)NC1=CC=C(F)C(=C1)S(N)(=O)=O	5.72335	0.66745
17604	Z123565208	CC=1C=C(C=CC1Cl)OCC(=O)NC(C2=NC=CN2C)C=3C=CC(F)=CC3	5.72329	0.3646
17605	Z1309434409	CC=1C=C(CN2CCC3CCC(C2)N3C(C)C)ON1	5.72317	0.31594
17606	Z2292610829	COC=1C=CC(F)=C(C1)NC(=O)N2CCN(CC2)C3=CC=NC(F)=C3	5.72302	0.42933
17607	Z2936915222	COC=1C=C(C=C(C1)N2CCCN(CC3(O)CCNC3)CC2)OC	5.72251	0.38282
